data,categoria_modelo,qtd,receita
2017-11-13,baby,3,319.89
2017-11-13,bebidas,4,178.49
2017-11-13,beleza,16,1533.53
2017-11-13,brinquedos,11,836.87
2017-11-13,esportes,15,1202.0700000000002
2017-11-13,presente_acessorio,6,747.0899999999999
2017-11-13,presente_geral,25,5908.93
2017-11-13,presente_perfume,5,948.79
2017-11-14,alimentos_bebidas,3,218.19
2017-11-14,baby,10,698.53
2017-11-14,beleza,12,2998.28
2017-11-14,brinquedos,9,1642.18
2017-11-14,esportes,9,845.8900000000001
2017-11-14,pet,2,164.8
2017-11-14,presente_acessorio,3,325.9
2017-11-14,presente_flores,2,82.7
2017-11-14,presente_geral,16,2586.89
2017-11-14,presente_perfume,5,263.78
2017-11-15,baby,3,109.8
2017-11-15,bebidas,1,15.49
2017-11-15,beleza,7,967.99
2017-11-15,brinquedos,9,551.58
2017-11-15,esportes,16,1242.63
2017-11-15,pet,3,300.0
2017-11-15,presente_acessorio,5,499.87
2017-11-15,presente_flores,1,16.8
2017-11-15,presente_geral,31,4472.0599999999995
2017-11-15,presente_perfume,13,1318.61
2017-11-16,alimentos_bebidas,2,75.6
2017-11-16,baby,5,407.87
2017-11-16,beleza,9,673.36
2017-11-16,brinquedos,11,1499.65
2017-11-16,esportes,15,2773.61
2017-11-16,pet,5,1198.85
2017-11-16,presente_acessorio,5,239.38
2017-11-16,presente_geral,22,2192.89
2017-11-16,presente_perfume,14,1445.16
2017-11-17,alimentos,1,23.99
2017-11-17,baby,16,1476.4199999999998
2017-11-17,bebidas,3,99.98
2017-11-17,beleza,11,1572.08
2017-11-17,brinquedos,11,2244.93
2017-11-17,esportes,16,1580.36
2017-11-17,pet,3,188.98000000000002
2017-11-17,presente_acessorio,9,478.8
2017-11-17,presente_geral,25,4683.16
2017-11-17,presente_perfume,7,643.6
2017-11-18,baby,10,1068.63
2017-11-18,bebidas,4,77.2
2017-11-18,beleza,12,2804.4300000000003
2017-11-18,brinquedos,10,2108.73
2017-11-18,esportes,10,1297.4299999999998
2017-11-18,pet,3,194.89
2017-11-18,presente_acessorio,3,248.0
2017-11-18,presente_geral,16,3534.09
2017-11-18,presente_perfume,6,458.49
2017-11-19,alimentos_bebidas,1,39.0
2017-11-19,baby,1,429.9
2017-11-19,beleza,18,2400.37
2017-11-19,brinquedos,13,2686.26
2017-11-19,esportes,13,1397.71
2017-11-19,pet,2,261.9
2017-11-19,presente_acessorio,2,259.89
2017-11-19,presente_geral,16,1710.57
2017-11-19,presente_perfume,7,421.27
2017-11-20,baby,8,1172.59
2017-11-20,beleza,17,5121.150000000001
2017-11-20,brinquedos,17,3111.38
2017-11-20,esportes,18,1669.3600000000001
2017-11-20,pet,1,120.0
2017-11-20,presente_acessorio,3,144.19
2017-11-20,presente_geral,22,8588.76
2017-11-20,presente_perfume,12,919.45
2017-11-21,baby,6,343.6
2017-11-21,bebidas,1,38.49
2017-11-21,beleza,18,3398.11
2017-11-21,brinquedos,11,2147.93
2017-11-21,esportes,19,1871.53
2017-11-21,pet,8,661.49
2017-11-21,presente_acessorio,10,652.58
2017-11-21,presente_geral,24,5837.46
2017-11-21,presente_perfume,7,1037.49
2017-11-22,alimentos,1,50.0
2017-11-22,alimentos_bebidas,3,96.6
2017-11-22,baby,6,832.59
2017-11-22,beleza,21,1806.79
2017-11-22,brinquedos,15,1781.99
2017-11-22,esportes,13,736.13
2017-11-22,pet,6,504.88
2017-11-22,presente_acessorio,6,326.37
2017-11-22,presente_geral,21,3504.6400000000003
2017-11-22,presente_perfume,8,815.4
2017-11-23,alimentos,4,81.96
2017-11-23,alimentos_bebidas,1,54.0
2017-11-23,baby,5,1150.77
2017-11-23,beleza,26,4637.91
2017-11-23,brinquedos,22,3280.68
2017-11-23,esportes,23,1931.6000000000001
2017-11-23,pet,4,514.9
2017-11-23,presente_acessorio,3,1131.29
2017-11-23,presente_geral,29,7184.3
2017-11-23,presente_perfume,13,1343.62
2017-11-24,alimentos_bebidas,3,198.8
2017-11-24,baby,23,3249.45
2017-11-24,bebidas,2,164.49
2017-11-24,beleza,88,11719.62
2017-11-24,brinquedos,71,7836.84
2017-11-24,esportes,90,8513.880000000001
2017-11-24,pet,10,829.2
2017-11-24,presente_acessorio,41,2165.56
2017-11-24,presente_geral,105,23391.55
2017-11-24,presente_perfume,62,7498.91
2017-11-25,alimentos_bebidas,5,45.0
2017-11-25,baby,9,1149.38
2017-11-25,beleza,32,5740.08
2017-11-25,brinquedos,27,2490.89
2017-11-25,esportes,37,5345.97
2017-11-25,pet,4,328.44
2017-11-25,presente_acessorio,13,666.55
2017-11-25,presente_geral,30,5455.320000000001
2017-11-25,presente_perfume,18,2563.76
2017-11-26,alimentos_bebidas,1,119.9
2017-11-26,baby,8,608.58
2017-11-26,beleza,36,3738.13
2017-11-26,brinquedos,41,4034.0
2017-11-26,esportes,22,1763.05
2017-11-26,pet,3,295.89
2017-11-26,presente_acessorio,12,617.44
2017-11-26,presente_geral,23,2978.19
2017-11-26,presente_perfume,10,905.28
2017-11-27,baby,11,895.54
2017-11-27,bebidas,1,16.49
2017-11-27,beleza,30,2946.99
2017-11-27,brinquedos,35,3281.26
2017-11-27,esportes,26,2100.57
2017-11-27,pet,3,148.8
2017-11-27,presente_acessorio,11,978.17
2017-11-27,presente_geral,26,3885.56
2017-11-27,presente_perfume,24,2023.21
2017-11-28,alimentos_bebidas,3,359.70000000000005
2017-11-28,baby,7,744.49
2017-11-28,beleza,35,3603.69
2017-11-28,brinquedos,32,3781.8
2017-11-28,esportes,48,4843.8
2017-11-28,pet,4,265.2
2017-11-28,presente_acessorio,8,498.88
2017-11-28,presente_geral,24,3464.79
2017-11-28,presente_perfume,18,1756.3
2017-11-29,alimentos,3,176.24
2017-11-29,alimentos_bebidas,1,119.9
2017-11-29,baby,4,218.79
2017-11-29,beleza,26,4505.29
2017-11-29,brinquedos,21,3512.72
2017-11-29,esportes,25,1421.6200000000001
2017-11-29,pet,10,1654.7
2017-11-29,presente_acessorio,8,574.3000000000001
2017-11-29,presente_geral,39,4452.32
2017-11-29,presente_perfume,14,989.21
2017-11-30,alimentos,1,63.49
2017-11-30,alimentos_bebidas,3,278.8
2017-11-30,baby,4,309.79
2017-11-30,bebidas,1,45.0
2017-11-30,beleza,26,1964.1
2017-11-30,brinquedos,38,4636.28
2017-11-30,esportes,17,2863.6800000000003
2017-11-30,pet,4,444.70000000000005
2017-11-30,presente_acessorio,3,199.79000000000002
2017-11-30,presente_geral,17,4194.99
2017-11-30,presente_perfume,9,479.74
2017-12-01,baby,7,815.47
2017-12-01,bebidas,2,646.49
2017-12-01,beleza,26,3454.0299999999997
2017-12-01,brinquedos,20,2852.29
2017-12-01,esportes,32,4657.99
2017-12-01,pet,3,130.88
2017-12-01,presente_acessorio,6,300.69
2017-12-01,presente_geral,29,6183.86
2017-12-01,presente_perfume,12,1272.42
2017-12-02,alimentos_bebidas,2,25.98
2017-12-02,baby,5,1612.69
2017-12-02,beleza,21,3201.98
2017-12-02,brinquedos,30,3467.8
2017-12-02,esportes,14,1330.01
2017-12-02,pet,2,165.0
2017-12-02,presente_acessorio,2,84.19999999999999
2017-12-02,presente_flores,1,59.9
2017-12-02,presente_geral,25,7452.11
2017-12-02,presente_perfume,5,696.8
2017-12-03,alimentos,1,130.0
2017-12-03,baby,4,282.88
2017-12-03,bebidas,1,40.0
2017-12-03,beleza,19,2362.85
2017-12-03,brinquedos,33,3645.92
2017-12-03,esportes,17,1752.5900000000001
2017-12-03,pet,6,647.4000000000001
2017-12-03,presente_acessorio,11,514.8000000000001
2017-12-03,presente_geral,25,4605.42
2017-12-03,presente_perfume,11,814.14
2017-12-04,alimentos,1,169.9
2017-12-04,alimentos_bebidas,5,373.6
2017-12-04,baby,9,1110.48
2017-12-04,bebidas,1,45.0
2017-12-04,beleza,26,4958.13
2017-12-04,brinquedos,30,5379.7300000000005
2017-12-04,esportes,24,1821.55
2017-12-04,pet,8,929.87
2017-12-04,presente_acessorio,2,128.9
2017-12-04,presente_geral,26,6396.58
2017-12-04,presente_perfume,13,1543.45
2017-12-05,alimentos,1,130.0
2017-12-05,baby,4,307.78000000000003
2017-12-05,bebidas,1,14.99
2017-12-05,beleza,20,1695.63
2017-12-05,brinquedos,32,3344.25
2017-12-05,esportes,31,2790.4700000000003
2017-12-05,pet,5,329.6
2017-12-05,presente_acessorio,11,1192.0
2017-12-05,presente_flores,1,22.8
2017-12-05,presente_geral,29,6596.49
2017-12-05,presente_perfume,16,2626.06
2017-12-06,alimentos,1,39.9
2017-12-06,alimentos_bebidas,1,39.9
2017-12-06,baby,4,335.9
2017-12-06,bebidas,1,59.49
2017-12-06,beleza,34,4382.12
2017-12-06,brinquedos,32,3403.75
2017-12-06,esportes,14,2176.88
2017-12-06,pet,2,179.9
2017-12-06,presente_acessorio,4,297.0
2017-12-06,presente_geral,33,6115.91
2017-12-06,presente_perfume,11,872.04
2017-12-07,alimentos_bebidas,2,97.6
2017-12-07,baby,7,804.77
2017-12-07,bebidas,2,84.49000000000001
2017-12-07,beleza,21,2286.14
2017-12-07,brinquedos,29,2668.97
2017-12-07,esportes,25,3390.16
2017-12-07,pet,1,104.0
2017-12-07,presente_geral,18,1943.22
2017-12-07,presente_perfume,8,638.58
2017-12-08,baby,9,834.98
2017-12-08,bebidas,1,59.49
2017-12-08,beleza,22,3397.23
2017-12-08,brinquedos,14,1973.29
2017-12-08,esportes,27,3680.27
2017-12-08,pet,1,26.99
2017-12-08,presente_acessorio,4,428.89
2017-12-08,presente_geral,26,3644.4300000000003
2017-12-08,presente_perfume,8,1240.48
2017-12-09,baby,6,637.69
2017-12-09,beleza,6,811.77
2017-12-09,brinquedos,12,1209.6100000000001
2017-12-09,esportes,20,2143.21
2017-12-09,pet,4,297.69
2017-12-09,presente_acessorio,2,308.99
2017-12-09,presente_geral,20,3395.66
2017-12-09,presente_perfume,9,971.6500000000001
2017-12-10,alimentos,1,19.9
2017-12-10,baby,8,724.46
2017-12-10,beleza,8,751.3100000000001
2017-12-10,brinquedos,23,3036.9900000000002
2017-12-10,esportes,18,2225.86
2017-12-10,presente_acessorio,8,325.96999999999997
2017-12-10,presente_geral,15,4799.38
2017-12-10,presente_perfume,9,946.77
2017-12-11,alimentos_bebidas,4,205.6
2017-12-11,baby,7,1676.79
2017-12-11,bebidas,1,51.49
2017-12-11,beleza,23,2908.63
2017-12-11,brinquedos,30,4368.240000000001
2017-12-11,esportes,27,3757.85
2017-12-11,pet,1,100.4
2017-12-11,presente_acessorio,7,384.2
2017-12-11,presente_geral,35,4938.77
2017-12-11,presente_perfume,14,1483.54
2017-12-12,alimentos,1,149.3
2017-12-12,alimentos_bebidas,1,40.8
2017-12-12,baby,7,516.26
2017-12-12,bebidas,1,51.49
2017-12-12,beleza,16,2356.39
2017-12-12,brinquedos,24,3102.33
2017-12-12,esportes,16,2859.57
2017-12-12,pet,3,280.89
2017-12-12,presente_acessorio,3,133.89
2017-12-12,presente_geral,36,4854.63
2017-12-12,presente_perfume,9,1512.8600000000001
2017-12-13,baby,4,754.88
2017-12-13,beleza,24,3244.46
2017-12-13,brinquedos,16,1729.82
2017-12-13,esportes,23,2076.09
2017-12-13,pet,3,344.0
2017-12-13,presente_acessorio,5,962.79
2017-12-13,presente_geral,28,4196.39
2017-12-13,presente_perfume,12,1552.1
2017-12-14,baby,4,838.0
2017-12-14,bebidas,1,51.49
2017-12-14,beleza,11,1769.77
2017-12-14,brinquedos,17,1587.5800000000002
2017-12-14,esportes,25,2891.76
2017-12-14,pet,1,24.99
2017-12-14,presente_acessorio,4,409.6
2017-12-14,presente_geral,14,2043.55
2017-12-14,presente_perfume,9,995.55
2017-12-15,alimentos_bebidas,3,108.6
2017-12-15,baby,5,1244.69
2017-12-15,bebidas,1,51.49
2017-12-15,beleza,19,3645.91
2017-12-15,brinquedos,6,685.79
2017-12-15,esportes,16,2016.58
2017-12-15,pet,4,371.9
2017-12-15,presente_acessorio,4,288.79
2017-12-15,presente_geral,24,3527.26
2017-12-15,presente_perfume,9,768.36
2017-12-16,baby,4,508.89
2017-12-16,bebidas,3,110.47
2017-12-16,beleza,11,1354.35
2017-12-16,brinquedos,3,209.89
2017-12-16,esportes,7,1365.57
2017-12-16,pet,3,227.98
2017-12-16,presente_acessorio,4,233.70000000000002
2017-12-16,presente_geral,18,4702.47
2017-12-16,presente_perfume,9,1105.67
2017-12-17,baby,2,174.99
2017-12-17,bebidas,1,51.49
2017-12-17,beleza,14,3832.34
2017-12-17,brinquedos,9,828.27
2017-12-17,esportes,14,1320.44
2017-12-17,pet,2,689.8
2017-12-17,presente_acessorio,8,582.99
2017-12-17,presente_geral,17,2212.4700000000003
2017-12-17,presente_perfume,4,376.97
2017-12-18,baby,6,1384.6799999999998
2017-12-18,bebidas,1,55.49
2017-12-18,beleza,13,1246.92
2017-12-18,brinquedos,12,1637.5
2017-12-18,esportes,20,2358.78
2017-12-18,pet,3,501.99
2017-12-18,presente_acessorio,2,339.89
2017-12-18,presente_geral,26,3910.74
2017-12-18,presente_perfume,12,1530.65
2017-12-19,alimentos,1,19.49
2017-12-19,baby,3,642.9
2017-12-19,bebidas,1,55.49
2017-12-19,beleza,19,1001.34
2017-12-19,brinquedos,4,407.78000000000003
2017-12-19,esportes,20,2227.5
2017-12-19,presente_acessorio,3,173.0
2017-12-19,presente_geral,25,3971.2200000000003
2017-12-19,presente_perfume,10,789.27
2017-12-20,baby,4,1110.7
2017-12-20,bebidas,1,55.49
2017-12-20,beleza,13,2790.7400000000002
2017-12-20,brinquedos,3,405.64
2017-12-20,esportes,21,3504.17
2017-12-20,pet,2,150.0
2017-12-20,presente_acessorio,2,84.8
2017-12-20,presente_geral,11,1317.5800000000002
2017-12-20,presente_perfume,5,967.89
2017-12-21,alimentos_bebidas,1,40.8
2017-12-21,baby,7,1071.79
2017-12-21,bebidas,1,57.49
2017-12-21,beleza,10,1160.3
2017-12-21,brinquedos,10,1571.08
2017-12-21,esportes,5,499.7
2017-12-21,pet,1,56.0
2017-12-21,presente_acessorio,6,467.1
2017-12-21,presente_geral,13,1867.04
2017-12-21,presente_perfume,3,153.88
2017-12-22,baby,2,185.9
2017-12-22,bebidas,5,137.09
2017-12-22,beleza,9,775.24
2017-12-22,brinquedos,5,768.3199999999999
2017-12-22,esportes,6,664.29
2017-12-22,pet,2,134.8
2017-12-22,presente_acessorio,5,187.7
2017-12-22,presente_geral,8,1799.8
2017-12-22,presente_perfume,1,52.9
2017-12-23,alimentos,1,18.45
2017-12-23,baby,4,544.8
2017-12-23,beleza,10,713.22
2017-12-23,brinquedos,5,894.6999999999999
2017-12-23,esportes,9,547.28
2017-12-23,pet,2,124.80000000000001
2017-12-23,presente_geral,6,984.68
2017-12-23,presente_perfume,1,56.99
2017-12-24,baby,3,264.78999999999996
2017-12-24,bebidas,1,57.49
2017-12-24,beleza,7,666.25
2017-12-24,brinquedos,2,119.97999999999999
2017-12-24,esportes,2,198.5
2017-12-24,presente_acessorio,3,214.89
2017-12-24,presente_geral,7,1240.1399999999999
2017-12-24,presente_perfume,3,84.97
2017-12-25,alimentos,3,170.91
2017-12-25,baby,2,220.0
2017-12-25,bebidas,2,112.98
2017-12-25,beleza,4,343.87
2017-12-25,brinquedos,5,2077.69
2017-12-25,esportes,9,588.58
2017-12-25,presente_acessorio,2,82.9
2017-12-25,presente_geral,8,1018.71
2017-12-25,presente_perfume,1,197.9
2017-12-26,alimentos,1,41.49
2017-12-26,baby,1,29.9
2017-12-26,beleza,9,490.83
2017-12-26,brinquedos,5,1384.69
2017-12-26,esportes,12,883.07
2017-12-26,pet,1,270.0
2017-12-26,presente_acessorio,4,321.99
2017-12-26,presente_geral,15,2444.06
2017-12-26,presente_perfume,11,1244.65
2017-12-27,alimentos_bebidas,1,60.0
2017-12-27,baby,2,81.99
2017-12-27,bebidas,1,55.49
2017-12-27,beleza,13,956.09
2017-12-27,brinquedos,5,353.6
2017-12-27,esportes,8,633.59
2017-12-27,pet,4,287.59000000000003
2017-12-27,presente_acessorio,7,815.89
2017-12-27,presente_geral,14,2283.37
2017-12-27,presente_perfume,6,559.95
2017-12-28,baby,4,401.86
2017-12-28,bebidas,1,55.49
2017-12-28,beleza,12,879.49
2017-12-28,brinquedos,7,653.87
2017-12-28,esportes,8,854.25
2017-12-28,pet,1,99.9
2017-12-28,presente_acessorio,4,253.5
2017-12-28,presente_geral,15,1486.4
2017-12-28,presente_perfume,3,427.8
2017-12-29,alimentos,1,50.0
2017-12-29,bebidas,1,57.49
2017-12-29,beleza,9,1478.37
2017-12-29,brinquedos,5,458.69
2017-12-29,esportes,6,1286.29
2017-12-29,pet,2,227.99
2017-12-29,presente_acessorio,5,219.0
2017-12-29,presente_geral,17,4031.65
2017-12-29,presente_perfume,5,497.77000000000004
2017-12-30,baby,3,283.78
2017-12-30,bebidas,1,57.49
2017-12-30,beleza,4,453.78000000000003
2017-12-30,brinquedos,4,505.59999999999997
2017-12-30,esportes,7,1969.64
2017-12-30,pet,2,123.5
2017-12-30,presente_acessorio,4,177.8
2017-12-30,presente_geral,8,1201.92
2017-12-30,presente_perfume,1,235.0
2017-12-31,alimentos_bebidas,1,40.8
2017-12-31,baby,2,253.79000000000002
2017-12-31,bebidas,1,57.49
2017-12-31,beleza,7,1319.27
2017-12-31,brinquedos,4,330.9
2017-12-31,esportes,1,249.99
2017-12-31,pet,3,298.88
2017-12-31,presente_acessorio,2,83.9
2017-12-31,presente_geral,10,1906.5800000000002
2017-12-31,presente_perfume,3,231.88
2018-01-01,alimentos,1,112.0
2018-01-01,baby,3,371.0
2018-01-01,beleza,9,825.4100000000001
2018-01-01,brinquedos,2,119.80000000000001
2018-01-01,esportes,3,383.0
2018-01-01,pet,3,257.89
2018-01-01,presente_acessorio,3,169.2
2018-01-01,presente_geral,15,1698.64
2018-01-01,presente_perfume,1,43.0
2018-01-02,alimentos_bebidas,3,53.97
2018-01-02,baby,9,1812.7
2018-01-02,bebidas,5,194.96
2018-01-02,beleza,15,2316.6
2018-01-02,brinquedos,3,225.73000000000002
2018-01-02,esportes,14,1943.95
2018-01-02,pet,1,65.99
2018-01-02,presente_acessorio,6,187.60000000000002
2018-01-02,presente_geral,15,1659.99
2018-01-02,presente_perfume,8,539.88
2018-01-03,alimentos,1,41.49
2018-01-03,baby,8,1944.8600000000001
2018-01-03,bebidas,1,57.49
2018-01-03,beleza,16,1460.29
2018-01-03,brinquedos,2,369.9
2018-01-03,esportes,18,2341.02
2018-01-03,pet,3,518.89
2018-01-03,presente_acessorio,2,413.9
2018-01-03,presente_geral,16,2432.7200000000003
2018-01-03,presente_perfume,7,792.2
2018-01-04,baby,12,781.14
2018-01-04,bebidas,5,249.96
2018-01-04,beleza,22,1982.71
2018-01-04,brinquedos,14,2810.17
2018-01-04,esportes,16,2039.0800000000002
2018-01-04,pet,6,901.27
2018-01-04,presente_acessorio,2,127.80000000000001
2018-01-04,presente_geral,20,4645.29
2018-01-04,presente_perfume,7,483.1
2018-01-05,baby,5,634.88
2018-01-05,bebidas,1,55.49
2018-01-05,beleza,18,2294.54
2018-01-05,brinquedos,10,1622.58
2018-01-05,esportes,13,1147.95
2018-01-05,pet,3,839.0
2018-01-05,presente_acessorio,7,388.99
2018-01-05,presente_flores,2,33.2
2018-01-05,presente_geral,20,3436.42
2018-01-05,presente_perfume,5,522.2
2018-01-06,baby,7,581.78
2018-01-06,bebidas,1,55.49
2018-01-06,beleza,16,1263.86
2018-01-06,brinquedos,10,1109.19
2018-01-06,esportes,18,1717.8700000000001
2018-01-06,pet,1,119.0
2018-01-06,presente_acessorio,2,208.89000000000001
2018-01-06,presente_geral,17,3466.9
2018-01-06,presente_perfume,5,272.38
2018-01-07,alimentos,2,119.8
2018-01-07,baby,3,162.20000000000002
2018-01-07,bebidas,3,150.47
2018-01-07,beleza,12,912.4
2018-01-07,brinquedos,3,284.8
2018-01-07,esportes,16,1606.85
2018-01-07,pet,4,373.8
2018-01-07,presente_acessorio,7,364.5
2018-01-07,presente_geral,20,2690.13
2018-01-07,presente_perfume,6,355.77
2018-01-08,baby,14,3618.28
2018-01-08,bebidas,1,47.49
2018-01-08,beleza,27,2054.59
2018-01-08,brinquedos,10,2362.64
2018-01-08,esportes,30,2893.09
2018-01-08,pet,6,1064.96
2018-01-08,presente_acessorio,4,152.48
2018-01-08,presente_flores,1,22.8
2018-01-08,presente_geral,20,3419.14
2018-01-08,presente_perfume,9,804.6700000000001
2018-01-09,baby,7,316.06
2018-01-09,bebidas,6,292.94
2018-01-09,beleza,23,2898.35
2018-01-09,brinquedos,5,926.14
2018-01-09,esportes,18,2011.29
2018-01-09,pet,5,1034.1
2018-01-09,presente_acessorio,4,165.39999999999998
2018-01-09,presente_flores,1,22.8
2018-01-09,presente_geral,20,4095.05
2018-01-09,presente_perfume,10,585.64
2018-01-10,baby,7,702.5
2018-01-10,bebidas,3,142.47
2018-01-10,beleza,27,2734.36
2018-01-10,brinquedos,7,1114.65
2018-01-10,esportes,31,3134.69
2018-01-10,pet,3,239.8
2018-01-10,presente_acessorio,7,230.19
2018-01-10,presente_geral,21,1847.97
2018-01-10,presente_perfume,8,805.48
2018-01-11,alimentos,1,29.1
2018-01-11,alimentos_bebidas,2,66.31
2018-01-11,baby,4,281.39
2018-01-11,bebidas,1,19.49
2018-01-11,beleza,22,2601.79
2018-01-11,brinquedos,4,635.87
2018-01-11,esportes,18,4046.86
2018-01-11,pet,1,99.9
2018-01-11,presente_acessorio,9,637.77
2018-01-11,presente_geral,32,4632.21
2018-01-11,presente_perfume,5,738.78
2018-01-12,alimentos,2,38.98
2018-01-12,alimentos_bebidas,1,25.99
2018-01-12,baby,7,839.6899999999999
2018-01-12,bebidas,1,47.49
2018-01-12,beleza,20,1646.66
2018-01-12,brinquedos,6,870.67
2018-01-12,esportes,17,4402.09
2018-01-12,pet,5,380.20000000000005
2018-01-12,presente_acessorio,5,333.09000000000003
2018-01-12,presente_flores,2,109.8
2018-01-12,presente_geral,23,4206.75
2018-01-12,presente_perfume,4,653.69
2018-01-13,baby,10,1504.63
2018-01-13,bebidas,4,63.96
2018-01-13,beleza,17,2352.12
2018-01-13,brinquedos,4,349.59000000000003
2018-01-13,esportes,22,4035.91
2018-01-13,pet,2,250.99
2018-01-13,presente_acessorio,1,34.3
2018-01-13,presente_geral,15,2745.2799999999997
2018-01-13,presente_perfume,10,482.47
2018-01-14,baby,12,1493.72
2018-01-14,bebidas,2,86.39
2018-01-14,beleza,17,2519.94
2018-01-14,brinquedos,4,400.78000000000003
2018-01-14,esportes,26,3830.69
2018-01-14,pet,5,578.97
2018-01-14,presente_acessorio,2,88.9
2018-01-14,presente_geral,22,6362.35
2018-01-14,presente_perfume,5,347.78
2018-01-15,alimentos,1,38.85
2018-01-15,baby,7,933.67
2018-01-15,bebidas,2,66.98
2018-01-15,beleza,27,2974.89
2018-01-15,brinquedos,5,642.58
2018-01-15,esportes,26,3344.3900000000003
2018-01-15,pet,6,291.45
2018-01-15,presente_acessorio,5,250.6
2018-01-15,presente_geral,27,5494.02
2018-01-15,presente_perfume,6,554.6800000000001
2018-01-16,alimentos_bebidas,1,32.5
2018-01-16,baby,4,456.8
2018-01-16,beleza,36,3261.66
2018-01-16,brinquedos,9,1357.6599999999999
2018-01-16,esportes,22,3197.39
2018-01-16,pet,4,454.98
2018-01-16,presente_acessorio,4,144.58999999999997
2018-01-16,presente_geral,31,4184.12
2018-01-16,presente_perfume,4,712.5
2018-01-17,alimentos_bebidas,1,10.9
2018-01-17,baby,9,2483.09
2018-01-17,beleza,23,3380.27
2018-01-17,brinquedos,5,1013.5999999999999
2018-01-17,esportes,25,3967.16
2018-01-17,pet,1,30.0
2018-01-17,presente_acessorio,7,494.78
2018-01-17,presente_flores,3,74.4
2018-01-17,presente_geral,21,3345.17
2018-01-17,presente_perfume,12,1181.55
2018-01-18,baby,7,640.77
2018-01-18,beleza,25,1574.76
2018-01-18,brinquedos,6,271.86
2018-01-18,esportes,22,2647.54
2018-01-18,presente_acessorio,3,403.9
2018-01-18,presente_flores,1,21.6
2018-01-18,presente_geral,25,3711.57
2018-01-18,presente_perfume,5,394.88
2018-01-19,alimentos,1,56.97
2018-01-19,baby,6,615.8
2018-01-19,beleza,19,2117.28
2018-01-19,brinquedos,4,648.04
2018-01-19,esportes,22,2861.92
2018-01-19,pet,4,253.5
2018-01-19,presente_acessorio,6,106.49000000000001
2018-01-19,presente_geral,18,2981.88
2018-01-19,presente_perfume,9,645.64
2018-01-20,baby,9,1010.72
2018-01-20,beleza,14,1415.91
2018-01-20,brinquedos,2,313.9
2018-01-20,esportes,16,1217.89
2018-01-20,pet,1,139.9
2018-01-20,presente_acessorio,4,383.3
2018-01-20,presente_geral,19,1659.19
2018-01-20,presente_perfume,9,1285.2
2018-01-21,alimentos,1,27.9
2018-01-21,alimentos_bebidas,1,40.8
2018-01-21,baby,4,574.37
2018-01-21,beleza,14,1783.32
2018-01-21,brinquedos,1,199.99
2018-01-21,esportes,14,1496.27
2018-01-21,pet,3,648.8
2018-01-21,presente_acessorio,4,194.2
2018-01-21,presente_geral,19,2265.12
2018-01-21,presente_perfume,4,204.7
2018-01-22,alimentos,1,50.0
2018-01-22,baby,12,1523.44
2018-01-22,beleza,27,2834.76
2018-01-22,brinquedos,7,329.59000000000003
2018-01-22,esportes,25,2465.98
2018-01-22,pet,3,151.76999999999998
2018-01-22,presente_acessorio,3,581.79
2018-01-22,presente_geral,27,4913.14
2018-01-22,presente_perfume,13,660.92
2018-01-23,alimentos,2,84.87
2018-01-23,alimentos_bebidas,1,40.8
2018-01-23,baby,12,1974.26
2018-01-23,bebidas,1,223.0
2018-01-23,beleza,33,4809.67
2018-01-23,brinquedos,1,89.99
2018-01-23,esportes,18,2137.7200000000003
2018-01-23,pet,2,148.99
2018-01-23,presente_acessorio,2,117.2
2018-01-23,presente_geral,35,6283.87
2018-01-23,presente_perfume,10,1075.56
2018-01-24,alimentos,3,187.34
2018-01-24,alimentos_bebidas,1,69.9
2018-01-24,baby,8,652.64
2018-01-24,bebidas,1,47.49
2018-01-24,beleza,21,2606.43
2018-01-24,brinquedos,8,1119.58
2018-01-24,esportes,27,2573.14
2018-01-24,pet,3,376.69
2018-01-24,presente_acessorio,6,221.39999999999998
2018-01-24,presente_geral,23,7078.59
2018-01-24,presente_perfume,10,497.74
2018-01-25,alimentos,1,56.97
2018-01-25,baby,10,998.87
2018-01-25,beleza,19,1662.94
2018-01-25,brinquedos,3,209.4
2018-01-25,esportes,17,2849.5699999999997
2018-01-25,pet,2,110.9
2018-01-25,presente_acessorio,1,55.3
2018-01-25,presente_geral,16,3051.09
2018-01-25,presente_perfume,7,1142.1
2018-01-26,alimentos,1,41.49
2018-01-26,baby,6,554.29
2018-01-26,bebidas,3,70.0
2018-01-26,beleza,19,2671.88
2018-01-26,brinquedos,6,336.19
2018-01-26,esportes,17,7154.150000000001
2018-01-26,pet,3,348.99
2018-01-26,presente_acessorio,4,329.78000000000003
2018-01-26,presente_geral,15,2049.58
2018-01-26,presente_perfume,11,725.27
2018-01-27,alimentos,1,27.9
2018-01-27,baby,7,711.78
2018-01-27,bebidas,2,94.98
2018-01-27,beleza,16,3706.1800000000003
2018-01-27,brinquedos,6,541.79
2018-01-27,esportes,11,1315.3899999999999
2018-01-27,pet,2,235.95
2018-01-27,presente_acessorio,2,229.89000000000001
2018-01-27,presente_geral,15,3765.58
2018-01-27,presente_perfume,7,689.56
2018-01-28,baby,1,109.9
2018-01-28,bebidas,1,47.49
2018-01-28,beleza,13,1901.45
2018-01-28,brinquedos,2,224.5
2018-01-28,esportes,18,2707.78
2018-01-28,pet,2,257.8
2018-01-28,presente_acessorio,3,230.2
