seed,episodio,steps,reward_total,lucro_total,perdas_total,rupturas_total,epsilon,loss_media,pct_promove
42,69,1095,658175.9,622460.85,1696.2,144.8,0.3472,224.9577,86.1
42,70,1095,656958.9,640036.73,1784.8,145.3,0.342,224.0306,91.5
42,71,1095,645613.1,630183.04,1942.2,73.9,0.3368,235.4999,88.7
42,72,1095,656693.8,623578.85,1733.6,132.1,0.3318,226.8035,86.8
42,73,1095,657084.56,626235.49,1834.5,144.1,0.3268,226.1173,88.5
42,74,1095,700922.3,670282.14,1622.2,138.7,0.3219,224.0556,91.1
42,75,1095,675378.9,637805.88,1743.0,80.6,0.3171,224.0602,86.7
42,76,1095,717342.2,670466.04,1679.8,175.2,0.3123,235.7529,88.1
42,77,1095,663001.56,634306.04,1785.3,66.8,0.3076,229.011,88.6
42,78,1095,678105.8,624708.78,1736.4,210.0,0.303,227.0642,89.7
42,79,1095,684780.75,631300.04,1818.3,120.3,0.2985,225.0408,88.7
42,80,1095,684640.6,627268.23,1861.5,109.8,0.294,226.4252,91.3
42,81,1095,687878.0,635909.85,1774.3,150.2,0.2896,237.9818,93.5
42,82,1095,677499.5,627705.38,1886.2,82.4,0.2852,232.8487,93.4
42,83,1095,696030.25,638803.14,1746.0,82.0,0.281,230.4787,86.8
42,84,1095,689213.5,633028.74,1777.4,58.7,0.2767,228.8248,91.3
42,85,1095,749718.6,671665.3,1750.3,193.8,0.2726,224.9214,86.6
42,86,1095,717027.25,654911.52,1697.9,196.9,0.2685,241.3519,87.5
42,87,1095,683721.8,631265.42,1753.8,67.1,0.2645,232.1565,90.1
42,88,1095,695541.8,638787.39,1713.6,87.7,0.2605,231.7175,91.9
42,89,1095,731578.94,662313.56,1755.3,192.1,0.2566,230.5493,87.2
42,90,1095,735093.7,664148.7,1643.6,151.2,0.2528,229.1629,92.0
42,91,1095,725448.56,648418.12,1738.9,155.0,0.249,241.6067,89.7
42,92,1095,693676.75,631315.27,1831.6,104.5,0.2452,230.2146,88.2
42,93,1095,715179.5,622851.84,1767.2,109.8,0.2415,225.9968,87.0
42,94,1095,713796.6,639498.63,1743.5,89.0,0.2379,227.2751,88.4
42,95,1095,711470.06,632364.66,1831.3,125.7,0.2344,226.2978,87.7
42,96,1095,726853.8,636008.99,1766.9,93.2,0.2308,240.4708,90.8
42,97,1095,711842.2,629299.32,1737.2,167.8,0.2274,231.7782,88.6
42,98,1095,726135.8,637815.01,1741.6,92.7,0.224,228.8341,89.3
42,99,1095,714395.25,631683.27,1741.1,82.5,0.2206,229.8945,89.7
42,100,1095,771301.75,664972.16,1620.2,181.7,0.2173,228.6178,86.4
42,101,1095,736584.3,636201.52,1796.6,227.6,0.214,241.1404,87.9
42,102,1095,764898.2,655881.6,1736.2,224.3,0.2108,232.9214,88.5
42,103,1095,763783.5,661330.45,1694.3,157.9,0.2077,234.2953,88.9
42,104,1095,733185.1,627689.1,1739.3,136.5,0.2046,230.336,91.4
42,105,1095,744278.2,623213.27,1661.4,144.7,0.2015,229.5355,90.1
42,106,1095,754219.25,635264.88,1695.9,110.8,0.1985,240.2798,87.2
42,107,1095,739948.6,637465.49,1819.7,97.4,0.1955,233.8261,88.8
42,108,1095,732815.4,623772.37,1771.0,177.5,0.1926,233.0699,90.8
42,109,1095,768297.6,659724.67,1595.6,146.7,0.1897,230.8332,89.8
42,110,1095,786068.94,659596.7,1661.7,182.2,0.1868,231.5083,89.7
42,111,1095,743974.9,626979.33,1820.4,112.3,0.184,243.4585,90.6
42,112,1095,750909.44,631203.16,1730.1,80.4,0.1813,233.916,91.5
42,113,1095,745238.2,632623.72,1768.5,74.4,0.1785,231.7146,89.7
42,114,1095,746755.1,632908.24,1739.0,82.4,0.1759,233.2131,89.0
42,115,1095,745895.5,620323.18,1790.0,181.5,0.1732,233.9816,90.4
42,116,1095,786662.5,664436.2,1677.4,267.5,0.1706,250.1788,88.8
42,117,1095,762276.25,627441.8,1737.4,80.9,0.1681,237.8483,90.0
42,118,1095,778485.6,640080.03,1713.8,186.0,0.1655,237.8529,90.0
42,119,1095,769367.06,625205.7,1769.8,66.8,0.1631,236.798,93.5
42,120,1095,769458.9,627734.5,1730.6,119.9,0.1606,233.3536,91.1
42,121,1095,757030.4,633566.63,1851.8,131.4,0.1582,245.9241,88.7
42,122,1095,763057.06,635531.35,1735.3,61.4,0.1558,236.7471,89.9
42,123,1095,770744.3,625257.79,1727.1,238.1,0.1535,239.7762,88.9
42,124,1095,773719.7,636778.5,1827.8,102.0,0.1512,239.7787,93.0
42,125,1095,787548.75,644458.0,1746.8,179.8,0.1489,238.2353,91.0
42,126,1095,763734.56,636256.06,1826.2,87.9,0.1467,251.6526,98.3
42,127,1095,761535.1,633993.17,1756.1,110.6,0.1445,238.7659,96.3
42,128,1095,769684.56,628943.28,1665.0,135.0,0.1423,238.5593,93.5
42,129,1095,773126.75,629615.55,1793.1,90.1,0.1402,237.8656,92.1
42,130,1095,777400.2,628003.83,1728.7,107.7,0.1381,233.2308,94.0
42,131,1095,804611.2,653399.23,1625.0,241.0,0.136,248.2926,86.4
42,132,1095,808487.4,655568.43,1689.5,211.2,0.134,243.7574,89.7
42,133,1095,787308.9,635204.9,1748.3,108.7,0.132,240.1923,92.0
42,134,1095,788654.4,635858.57,1692.6,175.6,0.13,236.3498,90.7
42,135,1095,787522.6,640920.96,1709.9,135.7,0.128,235.2991,92.7
42,136,1095,795040.2,636106.76,1709.9,200.1,0.1261,244.7334,90.7
42,137,1095,781745.8,623708.32,1809.5,129.7,0.1242,241.7619,92.3
42,138,1095,791654.4,626095.59,1754.9,100.1,0.1224,236.691,95.6
42,139,1095,799618.4,639835.93,1638.3,150.1,0.1205,232.6238,90.8
42,140,1095,792681.8,626285.54,1809.3,184.5,0.1187,241.3423,90.7
42,141,1095,777178.2,623466.11,1731.1,139.4,0.1169,249.878,96.9
42,142,1095,815261.44,665027.9,1669.9,127.4,0.1152,240.0763,98.4
42,143,1095,779476.25,629620.18,1833.6,88.1,0.1135,238.4474,90.6
42,144,1095,770739.5,632641.04,1844.7,119.0,0.1118,239.0637,90.9
42,145,1095,783428.4,637083.04,1807.2,75.6,0.1101,238.3084,93.9
42,146,1095,790769.44,632465.13,1782.5,71.5,0.1084,244.6616,91.5
42,147,1095,780155.2,623586.02,1782.8,179.3,0.1068,244.3318,93.1
42,148,1095,792819.2,632164.34,1764.6,167.3,0.1052,241.9804,91.9
42,149,1095,823746.25,655890.74,1643.0,243.4,0.1036,238.0588,90.0
