seed,episodio,steps,reward_total,lucro_total,perdas_total,rupturas_total,epsilon,loss_media,pct_promove,per_beta
123,142,1095,705499.6,626567.43,1719.6,187.8,0.1779,46.9298,96.3,1.0
123,143,1095,696907.7,627523.68,1832.2,95.0,0.1758,44.0682,95.0,1.0
123,144,1095,717527.7,650577.1,1736.6,188.0,0.1737,44.7435,95.2,1.0
123,145,1095,709363.8,632567.05,1850.6,149.0,0.1716,45.1915,94.7,1.0
123,146,1095,709669.44,632574.3,1725.1,77.8,0.1695,47.7379,94.6,1.0
123,147,1095,698572.94,626093.2,1829.4,90.7,0.1675,46.9501,94.5,1.0
123,148,1095,732041.4,654186.7,1662.1,219.2,0.1655,45.4443,94.3,1.0
123,149,1095,699025.25,622787.92,1830.5,177.0,0.1635,46.1508,94.7,1.0
123,150,1095,732501.06,650129.64,1719.8,221.9,0.1615,45.9163,94.2,1.0
123,151,1095,700872.94,636112.15,1762.3,72.5,0.1596,45.967,93.2,1.0
123,152,1095,720942.25,621760.32,1828.3,143.6,0.1577,45.3396,91.0,1.0
123,153,1095,707112.4,630947.94,1731.2,86.7,0.1558,43.7559,94.2,1.0
123,154,1095,703873.1,637965.42,1777.9,67.9,0.1539,45.2326,94.8,1.0
123,155,1095,738833.2,656515.68,1630.9,214.4,0.1521,44.6574,93.2,1.0
123,156,1095,735576.2,641073.93,1800.2,185.7,0.1503,47.9952,92.7,1.0
123,157,1095,716111.6,632477.94,1792.2,75.4,0.1485,47.2328,90.3,1.0
123,158,1095,706034.75,634880.11,1757.6,80.8,0.1467,44.5044,94.1,1.0
123,159,1095,722962.2,628459.58,1772.0,78.2,0.1449,45.4282,93.0,1.0
123,160,1095,740395.6,637400.28,1738.3,90.4,0.1432,45.0872,93.2,1.0
123,161,1095,733326.5,630073.76,1701.7,150.2,0.1415,45.4388,94.4,1.0
123,162,1095,724612.2,633447.07,1637.0,106.8,0.1398,45.7396,93.0,1.0
123,163,1095,711531.06,639422.3,1732.3,95.2,0.1381,43.2028,94.1,1.0
123,164,1095,726678.2,638338.25,1610.4,157.1,0.1364,43.8901,92.1,1.0
123,165,1095,705535.25,629976.32,1783.5,88.5,0.1348,42.943,93.5,1.0
123,166,1095,703492.2,625977.62,1723.6,77.7,0.1332,45.4332,90.6,1.0
123,167,1095,721638.75,630399.48,1727.2,97.8,0.1316,46.6654,91.4,1.0
123,168,1095,748608.6,641222.68,1746.5,163.9,0.13,44.6812,93.3,1.0
123,169,1095,762926.06,654791.57,1654.6,256.1,0.1284,43.3834,91.5,1.0
123,170,1095,722608.9,630712.77,1785.7,77.4,0.1269,43.7811,91.5,1.0
123,171,1095,736139.94,632096.37,1775.8,77.8,0.1254,45.637,90.0,1.0
123,172,1095,734342.5,635173.55,1731.9,63.6,0.1239,46.5122,92.6,1.0
123,173,1095,746425.6,640252.57,1675.0,102.9,0.1224,44.3895,92.6,1.0
123,174,1095,726110.5,631170.26,1786.8,101.7,0.1209,44.8367,91.7,1.0
123,175,1095,724492.6,623776.59,1753.7,75.4,0.1195,42.5246,92.3,1.0
123,176,1095,736436.8,642010.38,1701.3,66.6,0.118,44.1871,94.2,1.0
123,177,1095,767353.44,663205.0,1595.4,217.8,0.1166,45.1778,93.2,1.0
123,178,1095,755881.25,631899.6,1646.6,157.0,0.1152,45.0321,94.1,1.0
123,179,1095,737663.25,633267.97,1832.2,104.4,0.1138,44.1009,93.0,1.0
123,180,1095,738087.6,629481.85,1760.9,112.1,0.1125,43.3663,94.0,1.0
123,181,1095,774893.6,662633.29,1607.7,182.1,0.1111,46.3621,93.1,1.0
123,182,1095,734683.75,631891.32,1800.6,89.3,0.1098,45.0123,91.2,1.0
123,183,1095,740619.7,632734.12,1706.5,95.2,0.1085,45.0295,95.6,1.0
123,184,1095,736127.4,628518.75,1842.4,100.3,0.1072,45.0674,93.0,1.0
123,185,1095,753949.2,629697.01,1739.4,128.4,0.1059,44.2696,91.6,1.0
123,186,1095,748969.25,637597.98,1739.6,187.8,0.1046,45.7966,95.3,1.0
123,187,1095,757168.56,630008.42,1813.5,144.6,0.1033,44.6023,95.3,1.0
123,188,1095,741204.75,628828.24,1758.4,72.0,0.1021,44.6273,91.7,1.0
123,189,1095,768935.75,642955.21,1723.2,122.5,0.1009,44.349,93.2,1.0
123,190,1095,740242.25,633654.17,1767.6,101.8,0.0997,43.8944,94.7,1.0
123,191,1095,739069.5,628311.99,1844.3,80.2,0.0985,44.889,93.2,1.0
123,192,1095,769629.2,653861.81,1755.9,184.9,0.0973,44.5678,92.5,1.0
123,193,1095,759020.9,632077.82,1749.4,78.8,0.0961,44.9335,91.3,1.0
123,194,1095,754520.94,634115.51,1700.5,108.0,0.095,42.7854,93.0,1.0
123,195,1095,774400.2,643856.26,1687.1,134.4,0.0938,43.7982,95.2,1.0
123,196,1095,742865.75,628963.5,1670.1,81.6,0.0927,44.7272,94.3,1.0
123,197,1095,769625.8,642707.79,1640.3,76.7,0.0916,44.6238,92.3,1.0
123,198,1095,748552.6,625092.79,1671.5,153.6,0.0905,44.2208,94.2,1.0
123,199,1095,753804.4,624974.21,1681.5,142.6,0.0894,45.3162,94.7,1.0
