seed,episodio,steps,reward_total,lucro_total,perdas_total,rupturas_total,epsilon,loss_media,pct_promove
42,201,1095,825124.75,634514.88,1798.1,120.5,0.05,247.9634,89.5
42,202,1095,826185.8,632576.33,1686.3,130.5,0.05,239.6413,90.9
42,203,1095,852344.94,666035.29,1685.3,169.5,0.05,240.3588,88.5
42,204,1095,818193.75,629776.93,1760.0,201.4,0.05,234.8224,89.5
42,205,1095,842387.7,645945.66,1662.7,98.0,0.05,239.5609,87.9
42,206,1095,844426.94,643173.22,1702.4,135.4,0.05,254.1834,89.3
42,207,1095,837474.25,642976.98,1702.1,120.9,0.05,243.6013,88.3
42,208,1095,832171.06,635940.52,1698.1,199.9,0.05,237.0844,89.3
42,209,1095,841701.4,645648.38,1770.2,174.2,0.05,240.5064,88.9
42,210,1095,836806.75,637353.93,1818.2,171.8,0.05,239.0116,87.9
42,211,1095,831781.4,642733.4,1693.1,107.2,0.05,257.5028,88.4
42,212,1095,833119.94,641620.98,1709.8,83.2,0.05,244.9125,88.9
42,213,1095,827527.1,633435.8,1856.5,153.7,0.05,245.7902,89.8
42,214,1095,865875.25,672188.19,1688.6,226.3,0.05,237.0348,88.3
42,215,1095,839486.94,638443.31,1706.6,84.1,0.05,238.9378,88.4
42,216,1095,819821.94,634805.34,1829.8,110.8,0.05,246.6268,87.4
42,217,1095,824439.75,645168.57,1788.2,121.0,0.05,245.7998,89.1
42,218,1095,828964.75,640721.86,1728.5,105.8,0.05,242.0376,90.1
42,219,1095,830836.5,639912.25,1726.5,86.4,0.05,245.8983,87.0
42,220,1095,837986.8,640652.28,1787.5,106.2,0.05,244.4928,88.0
42,221,1095,859674.94,671560.76,1611.2,195.2,0.05,255.1044,91.1
42,222,1095,822041.8,640156.6,1677.1,91.7,0.05,254.4422,89.1
42,223,1095,812725.2,635755.65,1728.3,132.5,0.05,241.3308,88.9
42,224,1095,820291.4,641491.28,1760.8,123.0,0.05,242.5411,89.9
42,225,1095,869857.25,673364.65,1683.0,187.8,0.05,243.8221,88.2
42,226,1095,830132.0,634144.9,1743.8,184.7,0.05,260.3195,88.7
42,227,1095,839606.2,644819.36,1756.0,85.5,0.05,248.9799,88.6
42,228,1095,835745.4,644996.79,1773.3,74.9,0.05,247.8034,88.9
42,229,1095,831908.75,644516.17,1728.6,194.2,0.05,247.3287,88.6
42,230,1095,823272.0,641691.54,1755.8,108.7,0.05,238.8953,90.0
42,231,1095,865768.25,676362.35,1675.1,173.7,0.05,262.4249,89.5
42,232,1095,844182.6,650955.25,1746.7,219.7,0.05,258.2361,90.0
42,233,1095,850022.8,666136.99,1682.6,243.8,0.05,249.7935,89.5
42,234,1095,838025.06,637375.2,1733.6,172.4,0.05,250.2011,88.9
42,235,1095,819339.25,635061.29,1788.2,134.4,0.05,253.4731,88.3
42,236,1095,830967.1,647205.47,1737.6,89.4,0.05,259.2941,88.9
42,237,1095,830418.4,643009.99,1742.6,138.6,0.05,255.85,87.5
42,238,1095,859893.8,667780.01,1740.1,231.9,0.05,256.1209,88.7
42,239,1095,849929.6,651599.74,1757.6,142.4,0.05,251.7365,88.7
42,240,1095,854234.5,659133.94,1801.2,188.9,0.05,251.3233,86.8
42,241,1095,837415.75,652284.01,1752.6,196.7,0.05,271.2171,88.4
42,242,1095,864252.75,667844.0,1643.5,286.8,0.05,264.5246,88.8
42,243,1095,829444.5,630224.87,1719.1,128.6,0.05,250.7488,88.9
42,244,1095,829389.25,641096.88,1782.2,130.0,0.05,257.3838,88.1
42,245,1095,830737.8,641625.15,1755.7,99.2,0.05,259.0358,86.8
42,246,1095,849515.75,658367.34,1686.4,279.0,0.05,267.8661,85.8
42,247,1095,832559.6,647614.58,1736.1,103.3,0.05,255.3851,85.0
42,248,1095,838662.0,646789.02,1693.2,103.0,0.05,255.4842,85.8
42,249,1095,826414.9,637961.53,1799.5,92.3,0.05,262.8628,85.8
42,250,1095,835726.3,632519.71,1829.1,149.6,0.05,247.8497,87.9
42,251,1095,848614.3,657288.12,1666.8,204.0,0.05,264.0533,86.8
