ano_snapshot,mes_snapshot,categoria,sku,estoque,ultima_venda
2022,10,ENERGÉTICO,ENERGETICO TNT AÇAI C/ GUARANA 473ML,5.0,2026-04-30
2022,10,ENERGÉTICO,ENERGETICO TNT ENERGY DRINK ZERO 269ML,0.0,2026-04-03
2022,10,ENERGÉTICO,ENERGETICO TNT JUICE MANGO SUMMER 269ML,5.0,2026-05-02
2022,10,ENERGÉTICO,ENERGETICO TNT MACA VERDE ZERO 269ML,1.0,2026-04-18
2022,10,ENERGÉTICO,ENERGÉTICO TNT JUICE MANGO 473ML,3.0,2026-05-02
2022,10,ENERGÉTICO,MONSTER ENERGY ULTRA VIOLET 473ML,14.0,2026-05-03
2022,10,ENERGÉTICO,MONSTER ULTRA WATERMELON 473 ML,10.0,2026-05-09
2022,10,ENERGÉTICO,TNT MAÇA VERDE ZERO AÇUCAR 473 ML,3.0,2026-05-04
2022,10,EXTINTOR,"EXTINTOR EXTANG 1,420KG",3.0,2026-04-27
2022,10,EXTINTOR,"EXTINTOR EXTANG 1,48KG",2.0,2025-12-30
2022,10,FILTRO DE AR,ELEM FILT MANN C1944,3.0,2024-08-23
2022,10,FILTRO DE AR,ELEM FILT MANN C3366/1,12.0,2021-05-12
2022,10,FILTRO DE AR,FILTRO MANN C22015,1.0,2025-02-03
2022,10,FILTRO DE AR,FILTRO MANN C2496,1.0,2024-01-20
2022,10,FILTRO DE AR,FILTRO MANN C2585,3.0,2025-05-19
2022,10,FILTRO DE AR,FILTRO MANN C26013,1.0,
2022,10,FILTRO DE AR,FILTRO MANN C2631,1.0,2022-12-17
2022,10,FILTRO DE AR,FILTRO MANN C27154/1,4.0,
2022,10,FILTRO DE AR,FILTRO MANN C29003/1,2.0,2023-07-24
2022,10,FILTRO DE AR,FILTRO MANN C29014,2.0,2026-05-04
2022,10,FILTRO DE AR,FILTRO MANN C29108,2.0,
2022,10,FILTRO DE AR,FILTRO MANN C2982/1,3.0,
2022,10,FILTRO DE AR,FILTRO MANN C2990,2.0,
2022,10,FILTRO DE AR,FILTRO MANN C2991/1,3.0,
2022,10,FILTRO DE AR,FILTRO MANN C30100,1.0,
2022,10,FILTRO DE AR,FILTRO MANN C30130/3,1.0,2024-12-27
2022,10,FILTRO DE AR,FILTRO MANN C30904,2.0,
2022,10,FILTRO DE AR,FILTRO MANN C37001/1,1.0,
2022,10,FILTRO DE AR - ANTIGO,FILTRO FRAM CA4336,4.0,
2022,10,FILTRO DE AR - ANTIGO,FILTRO MANN C18004,2.0,
2022,10,FILTRO DE AR - ANTIGO,FILTRO MANN C2120,2.0,
2022,10,FILTRO DE AR - ANTIGO,FILTRO MANN C2693,1.0,
2022,10,FILTRO DE AR - ANTIGO,FILTRO MANN C29015,2.0,
2022,10,FILTRO DE AR - ANTIGO,FILTRO MANN C4292/2,1.0,
2022,10,FILTRO DE AR - ANTIGO,FILTRO PUROLATOR A1131,4.0,
2022,10,FILTRO DE AR - ANTIGO,FILTRO VOX HLP2017,1.0,
2022,10,FILTRO DE AR - ANTIGO,FILTRO VOX HLP9605,5.0,
2022,10,FILTRO DE AR - ANTIGO,FILTRO VOX HLP9609,2.0,
2022,10,FILTRO DE AR - ANTIGO,FILTRO WEGA FAP7007,3.0,
2022,10,FILTRO DE ÓLEO,ELEM FILT MANN HU6007X,2.0,
2022,10,FILTRO DE ÓLEO,ELEM FILT MANN HU711/51X,2.0,2026-03-03
2022,10,FILTRO DE ÓLEO,FILTRO DE ÓLEO TECFIL PSL55,0.0,2026-03-03
2022,10,FILTRO DE ÓLEO,FILTRO FRAM PH5529,1.0,
2022,10,FILTRO DE ÓLEO,FILTRO MANN C2295/3,2.0,
2022,10,FILTRO DE ÓLEO,FILTRO MANN HU6006X,1.0,2021-01-02
2022,10,FILTRO DE ÓLEO,FILTRO MANN HU610X,3.0,2020-12-03
2022,10,FILTRO DE ÓLEO,FILTRO MANN HU612X,2.0,
2022,10,FILTRO DE ÓLEO,FILTRO MANN HU711X,1.0,2024-03-08
2022,10,FILTRO DE ÓLEO,FILTRO MANN HU816/2X,2.0,2025-06-04
2022,10,FILTRO DE ÓLEO,FILTRO MANN W6200,1.0,
2022,10,FILTRO DE ÓLEO,FILTRO MANN W6620,3.0,
2022,10,FILTRO DE ÓLEO,FILTRO MANN W6730,3.0,2025-12-14
2022,10,FILTRO DE ÓLEO,FILTRO MANN W7 MULTI 20,24.0,2025-08-19
2022,10,FILTRO DE ÓLEO,FILTRO MANN W712/30,1.0,2024-01-01
2022,10,FILTRO DE ÓLEO,FILTRO MANN W712/8,1.0,
2022,10,FILTRO DE ÓLEO,FILTRO MANN W713/16,2.0,2022-12-27
2022,10,FILTRO DE ÓLEO,FILTRO MANN W7520,2.0,2026-04-26
2022,10,FILTRO DE ÓLEO,FILTRO MANN W7800,2.0,
2022,10,FILTRO DE ÓLEO,FILTRO MANN W814/80,2.0,
2022,10,FILTRO DE ÓLEO,FILTRO MANN W920/31,3.0,
2022,10,FILTRO DE ÓLEO,FILTRO TECFIL PSL134,1.0,2025-05-05
2022,10,FILTRO DE ÓLEO,FILTRO TECFIL PSL565,2.0,
2022,10,FILTRO DE ÓLEO,FILTRO TECFIL PSL612,0.0,2026-03-19
2022,10,FILTRO DE ÓLEO,FILTRO TECFIL PSL77,1.0,2025-12-23
2022,10,FILTRO DE ÓLEO,FILTRO TECFIL PSL78-B,2.0,
2022,10,FILTRO DE ÓLEO,FILTRO TECFIL PSL818,2.0,
2022,10,HIGIENE PESSOAL,ALCOOL EM GEL PARA MAOS GIOVANNA BABY 500ML,0.0,
2022,10,HIGIENE PESSOAL,APARELHO DE BARBEAR BOZZANO CONFORT UN,4.0,2026-03-05
2022,10,HIGIENE PESSOAL,CURATIVO ISABABY TRADICIONAL,2.0,2025-12-28
2022,10,HIGIENE PESSOAL,HIDRATANTE LABIAL CARMED FINI BEIJOS GLITTER 10G,0.0,
2022,10,HIGIENE PESSOAL,KIT VIAGEM AZUL DENTIL150GR,5.0,
2022,10,HIGIENE PESSOAL,PRESERVATIVO SUPRA CLASSICO 3UN,26.0,2026-04-19
2022,10,HIGIENE PESSOAL,PRESERVATIVO SUPRA SENSITIVE 3UN,27.0,2026-04-19
2022,10,IOGURTE,IOGURTE DANONE MORANGO 170GR,0.0,2026-03-05
2022,10,ISOTÔNICO,GATORADE BERRY BLUE 500ML,16.0,2026-05-06
2022,10,ISOTÔNICO,POWERADE MOUNTAIN BLAST 500ML,10.0,2026-04-27
2022,10,ISOTÔNICO,POWERADE SOUR MACA VERDE 500ML,0.0,2025-12-02
2022,10,ISOTÔNICO,POWERADE TANGERINA 500ML,0.0,2026-03-20
2022,10,ISOTÔNICO,POWERADE UVA 500ML,5.0,2026-05-04
2022,10,ISQUEIROS,ISQUEIRO BIC,-3.0,2026-05-06
2022,10,ISQUEIROS,ISQUEIRO BIC GRANDE,102.0,2026-05-10
2022,10,ISQUEIROS,ISQUEIRO BIC MAXI BERCO BLISTER UN,0.0,
2022,10,ISQUEIROS,ISQUEIRO CLIPPER MAXI GRAFITE,0.0,2026-05-09
2022,10,ISQUEIROS,ISQUEIRO CLIPPER MINI LISO UN,0.0,2026-02-22
2022,10,JTI,CAMEL MENTHOL BOX,3.0,2026-05-10
2022,10,JTI,CAMEL PURPLE BEACH BOX,11.0,2026-05-09
2022,10,JTI,CAMEL YELLOW TROPICAL,20.0,2026-05-09
2022,10,JTI,CIGARRO CAMEL KRETEK BERRY,7.0,2026-05-10
2022,10,JTI,CIGARRO INDONESIA KRETEK CAMEL OPTION,0.0,2025-07-27
2022,10,JTI,CIGARRO LM FIRST CUT GREY BOX,-28.0,2026-05-09
2022,10,JTI,DJARUM BLACK ICE BOX,27.0,2026-05-06
2022,10,JTI,WINSTON X STYLE BLUE,23.0,2026-05-04
2022,10,JTI,WINSTON X STYLE RED,0.0,2026-05-03
2022,10,LIMPA PNEU,GITANES PNEU PRETINHO 500ML,10.0,2025-05-25
2022,10,LIMPA VIDROS,STP LIMPA VIDRO 100ML,3.0,2026-03-29
2022,10,LUBRIFICANTE LUBRAX,LUBRAX GL5 140 LT,8.0,2024-11-09
2022,10,LUBRIFICANTE LUBRAX,LUBRAX MOTO 20W50 1L,0.0,2026-05-01
2022,10,LUBRIFICANTE LUBRAX,LUBRAX MOTO 4T 10W30 PROFISSI 1L,2.0,2026-05-03
2022,10,LUBRIFICANTE LUBRAX,LUBRAX SEMISSINTETICO 10W40 1L,2.0,2026-04-25
2022,10,LUBRIFICANTE LUBRAX,LUBRAX SUPERA PREMIUM 5W20 1LT,13.0,2026-03-29
2022,10,LUBRIFICANTE LUBRAX,LUBRAX TOP AUTO 5W40 SINTETICO PREMIUM 1L,21.0,2026-04-14
2022,10,LUBRIFICANTE LUBRAX,LUBRAX TOP AUTO MINERAL 20W50 1L,55.0,2026-05-10
2022,10,LUBRIFICANTE LUBRAX,LUBRAX TOP AUTO SEMISSINTETICO 15W40 API SL 1L,52.0,2026-05-09
2022,10,LUBRIFICANTE LUBRAX,LUBRAX TOP AUTO SEMISSINTETICO 15W40 API SN 1L,0.0,2026-02-11
2022,10,LUBRIFICANTE LUBRAX,LUBRAX TOP AUTO SINTETICO 5W30 1L,12.0,2026-05-10
2022,10,LUBRIFICANTE LUBRAX,LUBRAX TOP AUTO SINTETICO 5W40 1L,9.0,2026-05-08
2022,10,LUBRIFICANTE LUBRAX,LUBRAX TOP TURBO PRO S 10W40 1L,0.0,
2022,10,LUBRIFICANTE LUBRAX,LUBRAX TRM4 90 1LT,5.0,2025-01-05
2022,10,LUBRIFICANTE LUBRAX,LUBRAX TRM5 90 20LT,5.75,2026-04-30
2022,10,LUBRIFICANTE LUBRAX,LUBRAX VALORA 0W20 SINTETICO 1LT,3.0,2025-11-19
2022,10,LUBRIFICANTE LUBRAX,LUBRAX VALORA 0W20 SP SINTETICO 1LT,11.0,2026-04-29
2022,10,LUBRIFICANTE LUBRAX,LUBRAX VALORA FLEX 5W40 1L,0.0,2026-04-11
2022,10,MENTOS,"BALA MENTOS FRUIT 37,5G",5.0,2026-05-10
2022,10,MENTOS,"BALA MENTOS FRUTAS VERMELHAS 37,5G",16.0,2026-05-09
2022,10,MENTOS,"BALA MENTOS MINT 37,5G",2.0,2026-05-06
2022,10,MENTOS,"BALA MENTOS RAINBOW 37,5G",-2.0,2026-05-06
2022,10,MENTOS,"BALA MENTOS STK TUTTI FRUTTI 37,5G",0.0,
2022,10,MENTOS,MENTOS KISS MINT 35GR,22.0,2026-05-06
2022,10,MENTOS,MENTOS KISS MORANGO 35GR,6.0,2026-05-02
2022,10,MENTOS,MENTOS KISS TUTTI FRUTTI E MENTA 35G,8.0,2026-05-06
2022,10,MENTOS,MENTOS KISS XTREME FROZEN 35GR,17.0,2026-05-06
2022,10,MENTOS,MENTOS PURE FRESH AZUL GARRAFA 56GR,4.0,2026-05-07
2022,10,MENTOS,MENTOS PURE FRESH MORANGO GARRAFA 56G,9.0,2026-04-27
2022,10,MENTOS,MENTOS UP2U GARRAFA TUTTI FRUTTI 56GR,9.0,2026-05-07
2022,10,MERCEARIA ALIMENTICIA,ESPETO CHURRASCO CORDEIRO 40UN,6.0,2024-11-22
2022,10,MERCEARIA ALIMENTICIA,SUPLEM ALIM CHILLI BEANS RELAX MACA VERDE 310ML,1.0,2026-05-09
2022,10,MERCEARIA ALIMENTICIA,SUPLEMENTO ALIMENTAR CHILLI RELAX ACAI BERRY 310ML,3.0,2026-05-07
2022,10,MERCEARIA ALIMENTICIA,SUPLEMENTO ALIMENTAR CHILLI RELAX COCO E ACAI 310ML,11.0,2026-04-06
2022,10,MERCEARIA MAT. LIMPEZA,TOALHA DE PAPEL PICCOLA DONNA C/2,8.0,2026-04-11
2022,10,NESCAFÉ BEBIDAS,KIT KAT NESCAFÉ,0.0,2026-05-03
2022,10,ODORIZANTE,AROMATIZANTE BAUNILHA DOCE,21.0,2026-05-08
2022,10,PADARIA,CIABATTA MANIA FOODS CARNE SECA 155G,0.0,2026-02-04
2022,10,PADARIA,CIABATTA MANIA FOODS FRANGO E BACON 170G,0.0,2026-02-02
2022,10,PADARIA,CIABATTA MANIA FOODS PRESUNTO E QUEIJO 170G,0.0,2026-01-10
2022,10,PADARIA,COOKIES PIRAQUE CHOCOLATE 80G,4.0,2026-03-30
2022,10,PADARIA,COOKIES PIRAQUE ORIGINAL 80G,3.0,2026-04-02
2022,10,PADARIA,MINI PANETONE COM GOTAS DE CHOCOLATE BAUDUCCO 80G,0.0,2026-02-24
2022,10,PALHETA,"PALHETA RODO 15""",12.0,2026-02-27
2022,10,PALHETA,"PALHETA RODO 18""",15.0,2026-05-01
2022,10,PALHETA,"PALHETA TIGER 13""",4.0,2025-06-09
2022,10,PALHETA,PALHETA TIGER 14'',11.0,2025-12-24
2022,10,PALHETA,"PALHETA TIGER 19""",11.0,2026-05-10
2022,10,PALHETA,"PALHETA TIGER 20""",13.0,2026-05-10
2022,10,PALHETA,"PALHETA TIGER 21""",5.0,2026-05-10
2022,10,PALHETA,PALHETA TIGER 22'',15.0,2026-04-05
2022,10,PALHETA,"PALHETA TIGER 23""",0.0,2026-05-10
2022,10,PALHETA,"PALHETA TIGER 24""",7.0,2026-04-02
2022,10,PALHETA,"PALHETA TIGER 26""",5.0,2026-03-18
2022,10,PALHETA,PALHETA TIGER DIANTEIRA 16',8.0,2026-05-10
2022,10,PASTILHAS,"BALA TIC TAC MENTA FRUTAS 14,5G",48.0,2026-05-08
2022,10,PASTILHAS,BALA TIC TAC MENTA FRUTAS 16G,0.0,2026-04-26
2022,10,PASTILHAS,GAROTO PASTILHA HORTELA 17GR,25.0,2026-05-09
2022,10,PASTILHAS,"TIC TAC INCRIVEL DUPLA MORANGO 14,5G",54.0,2026-05-08
2022,10,PASTILHAS,TIC TAC LARANJA 16GR,16.0,2026-05-09
2022,10,PASTILHAS,TIC TAC MENTA 16GR,47.0,2026-05-05
2022,10,PEGBOARD,CORTADOR DE UNHA TRIM NAIL CARE,4.0,2026-04-23
2022,10,PEGBOARD,PINÇA TRIM PONTA QUADRADA,4.0,2025-12-14
2022,10,PEGBOARD,PORTA DOCUMENTOS,40.0,2026-04-18
2022,10,PEGBOARD,SEM PARAR PAGUE 30 E GANHE 100,18.0,2025-11-27
2022,10,PEGBOARD,SEM PARAR STICKER PAGUE 30 E GANHE 100,12.0,2026-04-24
2022,10,PEGBOARD,STICKER XM-915 - ETIQUETA SEM PARAR,0.0,
2022,10,PEGBOARD,TAG SEM PARAR PRE PAGO,22.0,2026-03-28
2022,10,PHILIP MORRIS,CHESTERFIELD REMIX BEATS,-24.0,2026-05-10
2022,10,PHILIP MORRIS,CHESTERFIELD REMIX BLOSSOM MINT BOX,0.0,2025-12-22
2022,10,PHILIP MORRIS,CHESTERFIELD REMIX FRESH E MINT,4.0,2026-05-10
2022,10,PHILIP MORRIS,CHESTERFIELD TERRAS BRASILEIRAS AZUL FB KS RCB 20,-8.0,2026-05-10
2022,10,PHILIP MORRIS,CIGARRO HARMONY SLIMS,0.0,2026-01-04
2022,10,PHILIP MORRIS,LM FIRST CUT RED,-26.0,2026-05-10
2022,10,PHILIP MORRIS,MARLBORO BLOSSOM FUSION BOX,0.0,2025-07-25
2022,10,PHILIP MORRIS,MARLBORO BLUE SELECTION BOX,4.0,2026-05-10
2022,10,PHILIP MORRIS,MARLBORO GOLD SELECTION MACO,-27.0,2026-05-10
2022,10,PHILIP MORRIS,MARLBORO RED SELECTION MACO,-21.0,2026-05-10
2022,10,PILHAS,PILHA RAYOVAC AA PALITO AMARELA C/4,7.0,2026-05-09
2022,10,PILHAS,PILHA RAYOVAC AA PEQUENA TUBO UN,0.0,2025-11-01
2022,10,PILHAS,PILHA RAYOVAC TUBO AAA PALITO 40UN,-1.0,2026-05-09
2022,10,PIPOCA,PIPOCA DOCE CARAMELIZADA CLAC 50G,0.0,2026-05-06
2022,10,PIPOCA,PIPOCA FORMIGAO 120G,0.0,2026-04-09
2022,10,PIPOCA,PIPOCA FORMIGAO 40G,71.0,2026-05-06
2022,10,REFRIGERANTE,ANTARCTICA GUARANA 200ML,5.0,2026-05-10
2022,10,REFRIGERANTE,ANTARCTICA GUARANA LATA 350ML,2.0,2026-05-10
2022,10,REFRIGERANTE,ANTARCTICA GUARANA ZERO 2LTS,6.0,2026-05-10
2022,10,REFRIGERANTE,COCA COLA + CAFEINA 220ML,6.0,2026-05-07
2022,10,REFRIGERANTE,COCA COLA 200ML,11.0,2026-05-08
2022,10,REFRIGERANTE,COCA COLA VIDRO 250ML,7.0,2026-05-09
2022,10,REFRIGERANTE,COCA COLA ZERO 2LTS,7.0,2026-05-08
2022,10,REFRIGERANTE,FANTA LARANJA LATA 220ML,-2.0,2026-05-07
2022,10,REFRIGERANTE,FANTA MARACUJA LATA 350ML,3.0,2026-05-07
2022,10,REFRIGERANTE,FANTA UVA LATA 220ML,7.0,2026-05-06
2022,10,REFRIGERANTE,ITUBAINA RETRO ORIGINAL LATA 350ML,30.0,2026-05-08
2022,10,REFRIGERANTE,ITUBAINA RETRO ORIGINAL LN 355ML,34.0,2026-05-06
2022,10,REFRIGERANTE,KUAT GUARANA LATA 220ML,4.0,2026-05-05
2022,10,REFRIGERANTE,REFRIGERANTE FYS GUARANA 350ML,0.0,2026-02-16
2022,10,REFRIGERANTE,REFRIGERANTE SUKITA TUBAINA PET 2L,13.0,2026-05-10
2022,10,REFRIGERANTE,"SCHWEPPS CITRUS 1,5LT",0.0,2026-04-09
2022,10,REFRIGERANTE,SCHWEPPS CITRUS 1.5LTS,8.0,2026-05-07
2022,10,REFRIGERANTE,SCHWEPPS CITRUS LATA 350ML,12.0,2026-04-14
2022,10,REFRIGERANTE,SPRITE FRESH 510ML,-7.0,2026-05-09
2022,10,REFRIGERANTE,SPRITE LATA 220ML,4.0,2026-05-10
2022,10,REFRIGERANTE,SPRITE MINI PET 200ML,0.0,2026-04-24
2022,10,SALGADO ASSADO/FRITO,CHEETOS LUA PARMESAO 80G,1.0,2026-05-07
2022,10,SALGADO ASSADO/FRITO,CHEETOS MIX DE QUEIJOS 70G,1.0,2026-05-04
2022,10,SALGADO ASSADO/FRITO,CROISSANT 7 DAYS CHOCOLATE 45G,0.0,2026-02-28
2022,10,SALGADO ASSADO/FRITO,FANDANGOS PRESUNTO 85G,0.0,2026-05-10
2022,10,SNACK DIVERSOS,BATATA FRITA LAYS SALT E VINEGAR 70G,0.0,2026-01-06
2022,10,SNACK DIVERSOS,BATATA FRITA LISA KELECK BARBECUE 90G,0.0,2026-04-18
2022,10,SNACK DIVERSOS,BATATA FRITA LISA KELECK CEBOLA E SALSA 90G,5.0,2026-05-08
2022,10,SNACK DIVERSOS,BATATA FRITA LISA KELECK NATURAL 90G,3.0,2026-04-27
2022,10,SNACK DIVERSOS,BATATA FRITA LISA KELEEK CHURRASCO 90G,0.0,2026-05-02
2022,10,SNACK DIVERSOS,BATATA LAYS CLASSICO 62G,1.0,2026-05-10
2022,10,SNACK DIVERSOS,BATATA LAYS COPA PICANHA 62G,5.0,2026-05-09
2022,10,SNACK DIVERSOS,BATATA LAYS COPA QUEIJO CAMEMBERT 62G,5.0,2026-04-18
2022,10,SNACK DIVERSOS,BATATA LAYS SENSACOES FRANGO GRELHADO 35G,1.0,2026-05-08
2022,10,SNACK DIVERSOS,BATATA LAYS SOUR CREAM 62G,1.0,2026-05-10
2022,10,SNACK DIVERSOS,BATATA LAYS TACO MEXICANO 62G,1.0,2026-04-18
2022,10,SNACK DIVERSOS,BATATA PRINGLES STRANGER THINGS BACON 100G,0.0,2025-12-21
2022,10,SNACK DIVERSOS,CEBOLITOS 36G,0.0,2026-03-29
2022,10,SNACK DIVERSOS,CEBOLITOS 36G,-1.0,2026-05-09
2022,10,SNACK DIVERSOS,EBICEN SALGADINHO SABOR CAMARAO 30G,0.0,2025-12-30
2022,10,SNACK DIVERSOS,EBICEN SALGADINHO SABOR CEBOLA 30G,0.0,2026-01-05
2022,10,SNACK DIVERSOS,KELECK BATATA FRITA PEPERONI 90G,1.0,2026-05-05
2022,10,SNACK DIVERSOS,PINGO D OURO BACON 76G,0.0,2026-03-01
2022,10,SNACK DIVERSOS,PURURUCA MILHO PICANTE KELECK 90G,14.0,2026-05-06
2022,10,SNACK DIVERSOS,SALGADINHO CHEEZ IT PARMESSAO SNACK 65G,0.0,2026-02-07
2022,10,SNACK DIVERSOS,SALGADINHO CHEEZ IT SNAPD NACHO EXPLOSION 45G,0.0,2026-02-26
2022,10,SNACK DIVERSOS,SALGADINHO CHEEZ IT SNAPD QUEIJO 45G,0.0,2026-03-05
2022,10,SNACK DIVERSOS,SALGADINHO KELECK BACON 60G,2.0,2026-05-07
2022,10,SNACK DIVERSOS,SALGADINHO POINT BACON 60G,0.0,2025-12-31
2022,10,SNACK DIVERSOS,SALGADINHO TOP SNACKS COSTELINHA COM LIMAO 51G,0.0,2026-04-24
2022,10,SNACK DIVERSOS,YOKITOS ANEIS CEBOLA 54GR,6.0,2026-04-28
2022,10,SNACK DIVERSOS,YOKITOS CONCHINHAS PRESUNTO 54GR,-3.0,2026-04-25
2022,10,SNACK DIVERSOS,YOKITOS REDINHA QUEIJO 45GR,0.0,2026-03-22
2022,10,SNACK ELMA CHIPS,BACONZITOS 34G,0.0,2026-02-20
2022,10,SNACK ELMA CHIPS,BACONZITOS 86G,0.0,2026-05-09
2022,10,SNACK ELMA CHIPS,BATATA ELMA CHIPS SENSACOES PEITO PERU 35G,1.0,2026-05-08
2022,10,SNACK ELMA CHIPS,BATATA RUFFLES CEBOLA E SALSA 32G,0.0,2026-03-20
2022,10,SNACK ELMA CHIPS,BATATA RUFFLES CEBOLA E SALSA 32G,0.0,2026-04-14
2022,10,SNACK ELMA CHIPS,BATATA RUFFLES CEBOLA E SALSA 68G,1.0,2026-05-07
2022,10,SNACK ELMA CHIPS,BATATA RUFFLES CHURRASCO 32G,4.0,2026-05-10
2022,10,SNACK ELMA CHIPS,BATATA RUFFLES ORIGINAL 32G,0.0,2026-03-18
2022,10,SNACK ELMA CHIPS,BATATA RUFFLES SOUR CREAM E CEBOLA 100G,0.0,2026-04-16
2022,10,SNACK ELMA CHIPS,BATATA RUFFLES TUBO ORIGINAL 100G,0.0,2026-05-06
2022,10,SNACK ELMA CHIPS,CEBOLITOS 45G,0.0,2024-10-07
2022,10,SNACK ELMA CHIPS,CEBOLITOS 91G,3.0,2026-05-06
2022,10,SNACK ELMA CHIPS,CEBOLITOS 91G,0.0,2026-04-27
2022,10,SNACK ELMA CHIPS,CHEETOS ASSADO BOLA QUEIJO SUICO 34G,3.0,2026-05-07
2022,10,SNACK ELMA CHIPS,CHEETOS ASSADO BOLA QUEIJO SUICO 37G,0.0,2026-04-22
2022,10,SNACK ELMA CHIPS,CHEETOS ASSADO LUA QUEIJO 40G,0.0,2026-02-16
2022,10,SNACK ELMA CHIPS,CHEETOS ASSADO MIX QUEIJO 41G,0.0,2026-03-14
2022,10,SNACK ELMA CHIPS,CHEETOS CRUNCHY PIMENTA MEXICANA 47G,0.0,2026-01-16
2022,10,SNACK ELMA CHIPS,CHEETOS LUA PARMESAO 34G,4.0,2026-05-09
2022,10,SNACK ELMA CHIPS,CHEETOS LUA PARMESAO 95G,0.0,2026-02-27
2022,10,SNACK ELMA CHIPS,CHEETOS MIX DE QUEIJOS 34G,1.0,2026-05-08
2022,10,SNACK ELMA CHIPS,CHEETOS MIX DE QUEIJOS 82G,0.0,2026-03-13
2022,10,SNACK ELMA CHIPS,CHEETOS ONDA 45G,0.0,2026-03-20
2022,10,SNACK ELMA CHIPS,CHEETOS ONDA REQUEIJAO 105G,0.0,2026-03-11
2022,10,SNACK ELMA CHIPS,CHEETOS ONDA REQUEIJAO 39G,12.0,2026-04-27
2022,10,SNACK ELMA CHIPS,CHEETOS ONDA REQUEIJÃO 90G,4.0,2026-04-13
2022,10,SNACK ELMA CHIPS,DORITOS DINAMITA PIMENTA MEXICANA 60G,3.0,2026-03-21
2022,10,SNACK ELMA CHIPS,DORITOS DINAMITE FLAMIN HOT 60G,0.0,2026-05-01
2022,10,SNACK ELMA CHIPS,DORITOS KETCHUP 37G,0.0,2026-02-25
2022,10,SNACK ELMA CHIPS,DORITOS PIZZA ROCK IN RIO 48G,2.0,2026-04-26
2022,10,SNACK ELMA CHIPS,DORITOS QUEIJO NACHO 120G,6.0,2026-05-09
2022,10,SNACK ELMA CHIPS,DORITOS QUEIJO NACHO 37G,6.0,2026-04-26
2022,10,SNACK ELMA CHIPS,DORITOS QUEIJO NACHO 75G,9.0,2026-05-10
2022,10,SNACK ELMA CHIPS,DORITOS SWEET CHILLI 37G,0.0,2026-04-16
2022,10,SNACK ELMA CHIPS,FANDANGOS PRESUNTO 105G,0.0,2026-02-23
2022,10,SNACK ELMA CHIPS,FANDANGOS PRESUNTO 37G,0.0,2026-05-08
2022,10,SNACK ELMA CHIPS,FANDANGOS PRESUNTO 37G,0.0,2026-03-09
2022,10,SNACK ELMA CHIPS,FANDANGOS QUEIJO 105G,0.0,2026-03-09
2022,10,SNACK ELMA CHIPS,FANDANGOS QUEIJO 37G,3.0,2026-05-04
2022,10,SNACK ELMA CHIPS,FANDANGOS QUEIJO 37G,0.0,2026-03-08
2022,10,SNACK ELMA CHIPS,FANDANGOS QUEIJO 85G,1.0,2026-04-24
2022,10,SNACK ELMA CHIPS,LAY'S CLASSICA 70G,0.0,2026-04-03
2022,10,SNACK ELMA CHIPS,LAY'S SOUR CREAM 70G,0.0,2026-03-20
2022,10,SNACK ELMA CHIPS,PRINGLES BATATA QUEIJO 109G,4.0,2026-04-28
2022,10,SNACK ELMA CHIPS,RUFFLES CHURRASCO 32G,0.0,2026-03-16
2022,10,SNACK ELMA CHIPS,RUFFLES CHURRASCO 68GR,0.0,2026-04-09
2022,10,SNACK ELMA CHIPS,RUFFLES ORIGINAL 68G,6.0,2026-04-26
2022,10,SNACK ELMA CHIPS,RUFFLES PIMENTA MEXICANA 30G,1.0,2026-05-04
2022,10,SNACK ELMA CHIPS,RUFFLES SAL 115G,5.0,2026-04-19
2022,10,SNACK ELMA CHIPS,RUFFLES SAL 32G,1.0,2026-05-10
2022,10,SNACK ELMA CHIPS,SALGADINHO STIKSY ELMA CHIPS CLASSICO 76G,-3.0,2026-05-09
2022,10,SNACK PRINGLES,PRINGLES BATATA CHURRASCO 109G,5.0,2026-05-07
2022,10,SNACK PRINGLES,PRINGLES BATATA CREME E CEBOLA 109G,-2.0,2026-05-10
2022,10,SNACK PRINGLES,PRINGLES BATATA ORIGINAL 104G,-2.0,2026-05-09
2022,10,SNACK PRINGLES,PRINGLES BATATA PIZZA CALABRESA 105G,0.0,2025-12-24
2022,10,SNACK TORCIDA,SALGADINHO PÃO DE ALHO TORCIDA CHURRAS 60G,0.0,2025-11-20
2022,10,SNACK TORCIDA,SALGADINHO TORCIDA BACON 60G,7.0,2026-05-09
2022,10,SNACK TORCIDA,SALGADINHO TORCIDA CEBOLA 60G,4.0,2026-05-07
2022,10,SNACK TORCIDA,SALGADINHO TORCIDA CHURRASCO 60G,0.0,2026-03-15
2022,10,SNACK TORCIDA,SALGADINHO TORCIDA PIMENTA MEXICANA 60G,8.0,2026-05-09
2022,10,SNACK TORCIDA,TORCIDA CHURRAS VINAGRETE 60G,0.0,2025-11-15
2022,10,SNACK TORCIDA,TORCIDA COSTELA C/ LIMAO 60G,0.0,2026-02-17
2022,10,SORVETE JUNDIÁ,PICOLE DUO MOUSSE DE MARACUJA E LIMAO 60G,24.0,2026-05-06
2022,10,SORVETE JUNDIÁ,PICOLE JUNDIA MAX PISTACHE 75G,12.0,2026-05-04
2022,10,SORVETE JUNDIÁ,PICOLE SABOR MORANGO COM RECHEIO CHANTILLY SPLIC JUNDIÁ 50G,2.0,2026-05-06
