seed,episodio,steps,reward_total,lucro_total,perdas_total,rupturas_total,epsilon,loss_media,pct_promove
42,121,1095,771343.94,633608.38,1739.0,87.1,0.1582,253.7303,95.6
42,122,1095,777182.6,635211.66,1716.5,96.4,0.1558,243.2304,97.3
42,123,1095,775212.25,624263.65,1763.5,211.5,0.1535,244.7502,96.3
42,124,1095,776620.6,636471.05,1759.1,96.5,0.1512,245.061,95.1
42,125,1095,804548.94,642113.56,1780.5,153.0,0.1489,244.5353,96.5
42,126,1095,766954.3,634316.03,1760.3,72.0,0.1467,262.3932,93.9
42,127,1095,775002.4,633289.38,1773.3,84.7,0.1445,248.1996,94.9
42,128,1095,781613.06,630061.13,1741.5,175.4,0.1423,246.6064,96.2
42,129,1095,769839.2,624430.37,1873.5,65.5,0.1402,244.066,95.8
42,130,1095,776437.8,624867.99,1766.2,94.7,0.1381,243.609,95.7
42,131,1095,800295.6,652339.8,1699.8,162.3,0.136,259.3696,93.6
42,132,1095,806447.06,655424.67,1632.3,201.5,0.134,248.8303,95.6
42,133,1095,783733.7,632442.15,1697.2,109.0,0.132,245.848,97.2
42,134,1095,793365.06,637039.73,1752.7,178.0,0.13,242.605,94.8
42,135,1095,794741.4,641826.26,1705.2,138.5,0.128,238.8197,95.1
42,136,1095,799573.6,636398.96,1703.7,163.0,0.1261,252.7688,97.9
42,137,1095,770085.7,624532.99,1817.5,167.8,0.1242,248.9028,97.7
42,138,1095,787436.94,623789.62,1748.8,69.4,0.1224,242.4314,96.6
42,139,1095,811356.3,638906.43,1632.4,165.8,0.1205,236.732,97.1
42,140,1095,784772.75,621629.56,1799.1,187.0,0.1187,247.0698,95.5
42,141,1095,776113.06,617531.06,1663.1,114.6,0.1169,257.8267,97.1
42,142,1095,817346.56,662014.48,1713.4,114.8,0.1152,244.9907,97.6
42,143,1095,788817.25,627209.29,1751.8,95.1,0.1135,245.6722,96.5
42,144,1095,784131.4,632451.74,1726.8,126.3,0.1118,243.6056,96.0
42,145,1095,802745.75,636993.57,1826.5,77.4,0.1101,240.1975,96.3
42,146,1095,790843.4,633269.88,1750.2,80.4,0.1084,253.1551,96.9
42,147,1095,776761.94,621726.72,1799.3,139.5,0.1068,250.6153,96.9
42,148,1095,781039.6,631478.28,1819.7,185.3,0.1052,250.2425,96.5
42,149,1095,833764.9,654133.57,1621.9,202.6,0.1036,245.228,95.9
