seed,episodio,steps,reward_total,lucro_total,perdas_total,rupturas_total,epsilon,loss_media,pct_promove
42,34,1095,568209.0,661213.75,1652.9,134.4,0.5892,202.8175,81.6
42,35,1095,535240.1,637691.67,1743.4,85.9,0.5804,202.4865,84.0
42,36,1095,541946.2,651241.31,1727.3,127.1,0.5717,216.1353,82.9
42,37,1095,536038.75,632763.17,1742.8,60.0,0.5631,210.4983,82.7
42,38,1095,520385.47,629730.1,1807.3,102.6,0.5546,207.8137,82.3
42,39,1095,529867.44,624395.6,1799.4,173.3,0.5463,207.7504,82.4
42,40,1095,585996.9,668920.24,1620.2,152.1,0.5381,205.9777,84.1
42,41,1095,544200.1,619429.19,1717.4,200.7,0.5301,219.6539,81.7
42,42,1095,572129.1,666457.29,1764.8,153.0,0.5221,216.3565,82.2
42,43,1095,540650.0,630070.34,1693.3,103.4,0.5143,212.1519,83.8
42,44,1095,560187.56,650063.85,1713.7,164.2,0.5066,212.6076,79.4
42,45,1095,566394.44,633521.57,1612.6,70.0,0.499,211.5927,81.2
42,46,1095,558007.7,635824.01,1744.0,191.6,0.4915,224.3133,80.8
42,47,1095,565493.06,640239.51,1747.1,94.6,0.4841,217.7689,81.7
42,48,1095,540189.4,622237.06,1778.5,136.6,0.4768,216.6672,82.2
42,49,1095,573433.25,638430.39,1660.0,86.8,0.4697,215.4075,80.5
42,50,1095,569636.75,634010.22,1709.3,210.3,0.4626,215.3416,83.7
42,51,1095,609182.94,657298.08,1755.9,155.5,0.4557,226.6515,81.4
42,52,1095,552721.3,632187.43,1734.1,64.3,0.4489,220.5338,82.6
42,53,1095,575816.9,632590.5,1803.6,74.5,0.4421,219.2437,82.5
42,54,1095,576630.44,632984.1,1846.9,62.0,0.4355,217.0005,82.6
42,55,1095,585321.44,636632.64,1803.9,78.8,0.429,214.252,80.0
42,56,1095,596871.0,648473.47,1716.1,125.9,0.4225,228.4154,80.6
42,57,1095,562956.3,620701.7,1805.4,175.3,0.4162,222.5347,83.9
42,58,1095,572665.94,632857.38,1835.0,57.1,0.41,222.0654,84.2
42,59,1095,588377.8,627002.6,1825.4,94.3,0.4038,218.4396,82.4
42,60,1095,578534.44,624932.78,1791.4,126.0,0.3977,219.6247,82.3
42,61,1095,583438.44,635080.76,1688.1,66.9,0.3918,232.3661,81.8
42,62,1095,573904.5,625295.64,1819.2,173.9,0.3859,226.9304,81.4
42,63,1095,578488.3,623537.6,1741.7,96.5,0.3801,227.001,80.4
42,64,1095,579700.25,625070.45,1830.2,88.5,0.3744,225.9667,81.2
42,65,1095,599510.4,637139.16,1713.8,73.3,0.3688,224.9869,78.1
42,66,1095,594384.94,634986.99,1757.5,62.5,0.3633,235.4902,80.9
42,67,1095,588978.4,632925.0,1803.7,62.3,0.3578,227.2534,84.1
42,68,1095,598432.94,630687.18,1751.8,83.1,0.3525,231.0218,83.7
42,69,1095,598585.56,621758.11,1776.9,72.9,0.3472,228.35,79.3
42,70,1095,612849.3,642538.43,1749.6,157.1,0.342,227.668,84.7
42,71,1095,587499.2,628027.36,1893.4,71.8,0.3368,235.8913,81.1
42,72,1095,596233.9,623689.24,1768.4,103.5,0.3318,230.3393,81.1
42,73,1095,592513.75,623272.45,1801.7,163.6,0.3268,231.0719,81.3
42,74,1095,638572.25,670739.26,1609.2,166.0,0.3219,227.9307,84.2
42,75,1095,620566.25,634693.02,1765.0,75.7,0.3171,227.9128,78.8
42,76,1095,660996.2,665973.28,1649.3,181.6,0.3123,238.3989,82.5
42,77,1095,614339.5,634422.0,1727.6,72.7,0.3076,233.6956,83.1
42,78,1095,617237.06,622461.98,1787.7,93.5,0.303,233.1642,82.1
42,79,1095,616756.4,631359.26,1848.7,82.8,0.2985,233.3614,82.8
42,80,1095,628532.94,626131.16,1803.5,165.3,0.294,232.4028,83.7
42,81,1095,643173.56,638705.93,1798.4,108.2,0.2896,241.4231,87.1
42,82,1095,619542.56,625005.92,1809.4,82.1,0.2852,238.7431,84.7
42,83,1095,634377.44,635928.03,1706.1,54.4,0.281,236.527,85.8
42,84,1095,631559.3,632707.6,1832.5,79.9,0.2767,237.4442,82.5
42,85,1095,668374.7,667280.42,1652.4,137.6,0.2726,233.5051,85.8
42,86,1095,648792.25,653568.09,1749.4,176.0,0.2685,246.0484,82.3
42,87,1095,639093.3,632829.45,1652.6,83.8,0.2645,240.3405,83.2
42,88,1095,638214.56,638690.11,1743.0,73.4,0.2605,239.9941,82.3
42,89,1095,666337.06,656274.91,1618.6,155.6,0.2566,238.9331,83.8
42,90,1095,658254.6,663656.18,1737.6,180.2,0.2528,240.2201,84.3
42,91,1095,637843.9,645049.54,1775.6,142.9,0.249,250.0713,89.3
42,92,1095,631210.3,630844.6,1818.1,61.8,0.2452,242.3162,87.2
42,93,1095,632570.06,622084.33,1772.8,158.4,0.2415,239.6276,85.7
42,94,1095,650071.44,640978.13,1742.2,60.6,0.2379,240.485,87.9
42,95,1095,632906.7,631947.08,1757.6,98.8,0.2344,239.8389,85.7
42,96,1095,649615.94,633224.52,1777.1,84.5,0.2308,254.3823,84.0
42,97,1095,665451.4,628820.0,1726.6,151.7,0.2274,249.085,84.9
42,98,1095,665784.44,638977.7,1738.3,88.7,0.224,244.3774,86.3
42,99,1095,650054.7,635574.26,1798.5,65.8,0.2206,246.0734,83.6
42,100,1095,675615.06,665401.04,1670.2,139.0,0.2173,244.6632,79.9
42,101,1095,654972.7,638040.27,1789.9,153.9,0.214,253.9847,90.0
42,102,1095,679041.75,655008.02,1685.8,162.1,0.2108,246.8238,85.7
42,103,1095,672609.1,660074.18,1770.8,194.9,0.2077,249.01,87.0
42,104,1095,658757.56,628431.14,1769.5,188.8,0.2046,245.3109,86.8
42,105,1095,662091.94,622460.05,1697.1,126.8,0.2015,245.5128,87.9
42,106,1095,671260.5,636727.97,1761.3,113.1,0.1985,253.9697,84.7
42,107,1095,672854.75,641974.12,1726.9,67.5,0.1955,250.067,88.4
42,108,1095,670449.9,623732.88,1765.5,162.8,0.1926,250.1702,89.4
42,109,1095,699791.25,660637.1,1708.7,148.2,0.1897,250.3144,92.1
42,110,1095,701358.6,659587.29,1849.9,171.8,0.1868,249.3504,87.9
42,111,1095,675165.06,623836.82,1661.3,96.3,0.184,261.9778,91.4
42,112,1095,671274.75,628780.01,1853.5,93.7,0.1813,253.9453,89.5
42,113,1095,675586.8,629809.17,1738.7,77.8,0.1785,251.6945,88.5
42,114,1095,663311.5,633634.12,1791.3,69.3,0.1759,253.2722,88.5
42,115,1095,651281.06,619954.54,1839.5,143.2,0.1732,254.7817,86.8
42,116,1095,714322.6,666466.28,1647.4,177.5,0.1706,271.0467,89.8
42,117,1095,673377.6,626181.61,1788.8,85.1,0.1681,258.7656,90.3
42,118,1095,696197.8,638486.92,1707.8,205.6,0.1655,259.287,88.8
42,119,1095,680788.2,624691.37,1855.5,77.0,0.1631,259.356,87.5
42,120,1095,691130.25,627379.86,1714.1,139.6,0.1606,256.6702,88.4
42,121,1095,680765.94,633882.6,1777.2,86.5,0.1582,266.3205,89.3
42,122,1095,681826.4,633345.88,1804.7,94.6,0.1558,260.8759,89.4
42,123,1095,698941.7,622971.04,1787.2,221.6,0.1535,263.8326,91.7
42,124,1095,692589.25,637582.82,1828.4,87.6,0.1512,262.3849,89.4
42,125,1095,713998.6,639720.82,1735.2,163.8,0.1489,263.286,90.7
42,126,1095,678527.5,635507.93,1703.0,76.0,0.1467,273.6447,90.1
42,127,1095,699916.4,634467.84,1827.0,81.0,0.1445,261.6907,90.9
42,128,1095,693995.25,628098.36,1800.0,191.7,0.1423,262.7585,91.4
42,129,1095,704641.75,628746.44,1745.9,72.0,0.1402,262.1174,91.3
42,130,1095,696958.9,627014.56,1779.8,88.5,0.1381,259.6637,91.6
42,131,1095,736567.6,653639.98,1671.4,197.5,0.136,272.9062,91.4
42,132,1095,753623.8,657749.58,1612.7,206.2,0.134,268.6132,92.4
42,133,1095,702886.94,632280.25,1694.4,81.3,0.132,267.1067,95.6
42,134,1095,747662.4,638025.92,1695.7,144.8,0.13,264.5526,93.0
42,135,1095,730200.56,640142.32,1695.9,148.5,0.128,261.4689,95.1
42,136,1095,739790.9,635785.06,1861.1,178.2,0.1261,275.8158,92.9
42,137,1095,715737.06,623759.3,1746.8,164.8,0.1242,272.8241,92.8
42,138,1095,722230.2,623324.01,1756.0,67.6,0.1224,264.8175,93.7
42,139,1095,753021.6,643989.8,1694.4,202.9,0.1205,263.8538,94.4
42,140,1095,742433.6,626158.07,1811.7,175.2,0.1187,270.2124,92.6
42,141,1095,725340.94,621635.62,1860.4,145.2,0.1169,282.2465,95.7
42,142,1095,772337.94,660896.91,1676.2,174.8,0.1152,274.0685,94.7
42,143,1095,743874.4,627897.41,1759.0,95.5,0.1135,272.7836,93.7
42,144,1095,731542.2,632883.14,1794.4,72.2,0.1118,268.6464,93.4
42,145,1095,736914.75,636564.86,1797.8,64.6,0.1101,269.6659,90.8
42,146,1095,742441.2,634282.66,1628.5,79.1,0.1084,276.7741,93.1
42,147,1095,737617.25,623624.73,1782.3,215.1,0.1068,274.7783,91.8
42,148,1095,732303.25,630578.71,1767.0,149.3,0.1052,272.7563,92.4
42,149,1095,788726.2,655316.04,1566.0,237.7,0.1036,269.2683,93.1
