seed,episodio,steps,reward_total,lucro_total,perdas_total,rupturas_total,epsilon,loss_media,pct_promove
42,69,1095,649395.8,621071.28,1698.9,145.5,0.3472,221.1418,83.3
42,70,1095,655400.2,638779.91,1772.7,178.7,0.342,220.5015,85.5
42,71,1095,633729.56,629996.52,1844.3,61.1,0.3368,231.7912,83.3
42,72,1095,646204.44,623069.3,1726.0,162.9,0.3318,223.4088,85.1
42,73,1095,654802.9,625335.68,1863.7,165.4,0.3268,225.0697,84.0
42,74,1095,685461.8,669154.22,1617.8,199.2,0.3219,221.8887,86.8
42,75,1095,665577.25,636633.12,1663.1,82.2,0.3171,221.5264,83.6
42,76,1095,705100.6,667428.98,1694.9,158.4,0.3123,232.5038,85.0
42,77,1095,649018.3,633144.0,1813.4,51.1,0.3076,226.985,85.9
42,78,1095,670308.7,625999.08,1765.7,159.3,0.303,223.2792,85.5
42,79,1095,662078.7,630158.53,1777.9,126.3,0.2985,225.1399,85.8
42,80,1095,667119.4,625554.0,1799.5,164.3,0.294,225.4522,85.8
42,81,1095,689641.25,639452.17,1688.8,191.9,0.2896,234.6982,87.7
42,82,1095,683361.25,629337.78,1823.0,89.9,0.2852,231.3281,84.3
42,83,1095,689677.6,637973.37,1708.1,79.5,0.281,228.4668,84.4
42,84,1095,678395.4,632311.31,1841.5,100.1,0.2767,228.1804,84.8
42,85,1095,733090.06,670115.08,1631.8,180.7,0.2726,223.7487,86.9
42,86,1095,709822.06,657820.13,1695.1,186.2,0.2685,240.004,85.6
42,87,1095,691437.6,632740.12,1727.7,62.1,0.2645,231.2867,87.3
42,88,1095,683273.8,639498.87,1733.2,87.8,0.2605,230.4257,86.2
42,89,1095,726666.56,658441.06,1721.0,177.9,0.2566,228.5766,88.5
42,90,1095,735230.9,664241.2,1679.1,163.8,0.2528,230.084,90.2
42,91,1095,714301.25,644894.4,1721.9,123.1,0.249,246.1672,88.9
42,92,1095,687098.75,631773.03,1815.3,74.9,0.2452,232.7209,90.3
42,93,1095,699942.25,623266.79,1829.1,141.6,0.2415,229.9522,90.2
42,94,1095,699685.7,638998.01,1702.0,75.0,0.2379,231.1618,91.3
42,95,1095,706367.8,636647.26,1730.8,103.3,0.2344,230.9975,90.1
42,96,1095,718972.94,634792.16,1714.1,89.9,0.2308,245.7658,87.5
42,97,1095,716037.44,628597.65,1780.3,184.6,0.2274,234.6307,89.5
42,98,1095,724976.5,638040.34,1753.2,98.5,0.224,232.4756,88.9
42,99,1095,713029.44,635539.09,1853.8,93.5,0.2206,231.2602,88.7
42,100,1095,765619.8,662199.84,1602.4,150.5,0.2173,231.79,88.5
42,101,1095,728754.6,633938.07,1825.3,147.5,0.214,245.3811,91.5
42,102,1095,754556.8,655764.27,1729.1,206.5,0.2108,236.9362,91.4
42,103,1095,754350.8,658760.98,1752.2,202.5,0.2077,238.0438,91.0
42,104,1095,740752.6,626935.14,1747.7,241.8,0.2046,235.0597,90.2
42,105,1095,735097.8,622954.45,1745.1,135.1,0.2015,234.5652,90.1
42,106,1095,744636.56,636347.25,1658.4,110.2,0.1985,247.6164,90.6
42,107,1095,737747.06,638983.1,1777.4,86.5,0.1955,240.3973,91.0
42,108,1095,744657.44,625255.41,1701.3,138.7,0.1926,237.2453,90.0
42,109,1095,765696.3,659352.6,1595.5,227.6,0.1897,236.3744,90.0
42,110,1095,779757.44,657531.63,1673.0,218.2,0.1868,236.0553,90.0
42,111,1095,749793.6,625710.11,1704.8,89.3,0.184,248.2382,88.5
42,112,1095,748460.9,629996.71,1762.4,90.6,0.1813,236.951,87.4
42,113,1095,750490.0,632393.56,1814.6,61.3,0.1785,232.8512,86.7
42,114,1095,752520.3,633604.94,1707.8,83.0,0.1759,234.6347,86.2
42,115,1095,740699.25,620654.03,1849.7,161.7,0.1732,234.2692,87.7
42,116,1095,798579.44,666772.26,1658.3,159.5,0.1706,254.3837,88.5
42,117,1095,763628.94,631195.62,1720.9,87.9,0.1681,237.6381,88.0
42,118,1095,776743.4,637260.14,1718.1,126.0,0.1655,236.292,86.2
42,119,1095,765099.94,625784.42,1758.5,132.4,0.1631,234.6867,87.1
42,120,1095,761991.25,626723.73,1820.5,91.0,0.1606,231.6723,88.1
42,121,1095,754408.06,634764.54,1754.5,93.8,0.1582,248.5416,84.9
42,122,1095,766943.06,634986.46,1685.8,90.6,0.1558,238.0009,87.0
42,123,1095,763524.94,623770.66,1784.8,217.5,0.1535,237.3223,86.0
42,124,1095,770938.9,638821.67,1777.0,75.1,0.1512,238.2906,86.4
42,125,1095,795326.2,641628.56,1737.5,103.4,0.1489,237.7559,86.9
42,126,1095,770756.75,636341.6,1763.8,60.3,0.1467,251.0841,85.9
42,127,1095,762973.8,632330.07,1734.1,77.3,0.1445,237.2036,86.3
42,128,1095,777146.6,631512.09,1715.6,119.4,0.1423,238.7533,86.7
42,129,1095,775487.1,628209.0,1792.0,89.1,0.1402,234.4972,86.2
42,130,1095,779361.75,626341.63,1758.0,57.5,0.1381,232.3559,85.8
42,131,1095,805589.5,652739.76,1645.6,213.5,0.136,247.308,84.1
42,132,1095,811785.7,655065.46,1562.4,214.7,0.134,240.3466,86.2
42,133,1095,780725.25,632759.62,1706.0,118.9,0.132,236.2953,85.3
42,134,1095,791457.6,635552.2,1685.1,136.7,0.13,233.9994,84.2
42,135,1095,790907.06,640500.18,1705.1,111.4,0.128,231.0033,85.8
42,136,1095,786311.06,635224.76,1704.6,145.4,0.1261,244.3384,83.9
42,137,1095,764732.2,621703.25,1758.5,170.9,0.1242,239.8261,85.8
42,138,1095,773842.3,625481.19,1840.6,83.8,0.1224,234.4805,84.2
42,139,1095,787708.94,638719.81,1754.6,163.9,0.1205,229.6829,85.0
42,140,1095,775225.25,625806.54,1761.9,244.1,0.1187,238.5395,83.7
42,141,1095,769964.9,620970.31,1733.3,147.1,0.1169,249.8459,85.8
42,142,1095,822664.06,663881.29,1702.8,129.0,0.1152,236.0342,85.9
42,143,1095,783485.75,628805.94,1797.8,65.3,0.1135,236.2329,85.7
42,144,1095,775386.8,634208.45,1754.3,74.0,0.1118,234.4434,85.6
42,145,1095,780284.4,637645.31,1821.2,93.8,0.1101,233.4952,84.7
42,146,1095,770879.7,631818.0,1756.4,65.3,0.1084,245.7143,82.8
42,147,1095,770556.94,623696.23,1750.1,131.2,0.1068,237.8565,83.7
42,148,1095,784464.2,630262.32,1711.8,129.2,0.1052,236.0915,84.3
42,149,1095,828410.4,656879.15,1674.6,242.3,0.1036,232.395,84.7
