seed,episodio,steps,reward_total,lucro_total,perdas_total,rupturas_total,epsilon,loss_media,pct_promove
42,117,1095,703006.4,635474.42,1802.2,97.2,0.1681,219.4072,81.0
42,118,1095,731425.2,648244.23,1694.9,204.4,0.1655,218.3515,78.2
42,119,1095,721602.4,635241.11,1780.5,87.1,0.1631,217.3685,79.0
42,120,1095,721157.44,636041.35,1833.0,204.4,0.1606,214.5926,79.3
42,121,1095,729592.0,642672.08,1769.9,140.7,0.1582,226.778,78.8
42,122,1095,726845.25,643403.45,1784.7,116.3,0.1558,217.6083,80.2
42,123,1095,732056.2,636034.97,1741.4,167.5,0.1535,218.8854,79.9
42,124,1095,740289.5,645038.26,1811.0,117.5,0.1512,220.1125,76.9
42,125,1095,737405.75,650542.92,1685.1,125.8,0.1489,218.7947,81.7
42,126,1095,726462.4,645161.21,1838.3,108.6,0.1467,231.7032,80.8
42,127,1095,736488.75,645267.44,1747.1,96.4,0.1445,219.3683,80.3
42,128,1095,726816.9,639779.57,1818.3,153.8,0.1423,219.2841,80.8
42,129,1095,729380.56,638433.06,1885.9,95.3,0.1402,218.3317,79.0
42,130,1095,733292.94,635763.14,1748.0,116.9,0.1381,215.2114,77.4
42,131,1095,763068.4,662371.33,1696.3,217.2,0.136,232.4013,74.1
42,132,1095,775627.7,668711.0,1529.9,180.3,0.134,224.5739,76.3
42,133,1095,741026.4,639406.56,1827.5,82.1,0.132,220.8402,77.2
42,134,1095,753022.2,643599.2,1762.7,151.8,0.13,218.0387,79.1
42,135,1095,758049.75,650937.55,1622.6,126.5,0.128,215.6394,75.4
42,136,1095,758472.9,644296.88,1675.6,116.3,0.1261,225.5652,76.5
42,137,1095,736522.2,636781.15,1808.0,146.6,0.1242,223.2853,81.0
42,138,1095,754247.8,634547.43,1761.1,146.0,0.1224,216.1355,74.8
42,139,1095,757918.75,646479.3,1718.0,224.5,0.1205,214.3265,77.1
42,140,1095,738223.5,631185.28,1865.5,136.4,0.1187,221.9504,74.6
42,141,1095,728930.25,630027.84,1882.8,176.1,0.1169,233.1793,78.0
42,142,1095,787290.5,671489.67,1591.8,200.9,0.1152,221.769,76.5
42,143,1095,752194.06,635899.72,1826.6,70.3,0.1135,221.1714,75.3
42,144,1095,744984.9,643000.37,1876.4,96.8,0.1118,221.068,75.8
42,145,1095,764840.94,647446.91,1722.3,126.6,0.1101,218.684,74.8
42,146,1095,752655.25,638914.8,1814.8,74.1,0.1084,227.186,73.7
42,147,1095,739684.8,629332.68,1766.8,103.2,0.1068,225.0018,74.0
42,148,1095,761546.5,640871.92,1724.2,158.7,0.1052,223.308,73.8
42,149,1095,798511.8,664207.16,1634.5,245.8,0.1036,218.8905,73.9
42,150,1095,758954.0,637771.78,1752.5,106.6,0.1021,221.931,73.2
42,151,1095,754309.44,632142.93,1777.5,98.3,0.1005,232.0127,75.9
42,152,1095,772636.56,649744.91,1730.8,136.4,0.099,223.1052,73.0
42,153,1095,768562.4,641662.65,1796.3,93.4,0.0975,220.1243,73.5
42,154,1095,765179.7,631504.49,1803.7,152.1,0.0961,223.9067,73.9
42,155,1095,769988.6,643460.15,1750.7,118.8,0.0946,217.3663,72.7
42,156,1095,774296.2,638598.86,1753.8,175.9,0.0932,226.3369,75.1
42,157,1095,770163.8,638652.58,1816.8,87.3,0.0918,227.3953,73.6
42,158,1095,786670.4,652873.51,1729.2,185.2,0.0904,220.119,74.4
42,159,1095,760938.9,641491.47,1832.4,119.5,0.0891,217.7155,73.4
42,160,1095,786012.2,650576.19,1683.6,160.6,0.0877,216.0002,73.4
42,161,1095,777152.56,641362.69,1754.7,72.9,0.0864,228.1436,71.9
42,162,1095,770468.2,634622.72,1812.6,93.6,0.0851,222.542,71.9
42,163,1095,766177.94,641024.1,1759.2,166.3,0.0839,219.5721,73.9
42,164,1095,771684.75,637905.08,1805.1,76.2,0.0826,217.7648,72.1
42,165,1095,781374.9,636477.38,1781.9,171.9,0.0814,223.7947,73.3
42,166,1095,809374.6,667811.87,1688.4,283.0,0.0801,225.9886,74.7
42,167,1095,771070.5,631459.59,1808.8,189.4,0.0789,221.4528,73.7
42,168,1095,773735.4,640145.0,1788.7,94.3,0.0778,224.1183,73.0
42,169,1095,770484.2,629066.79,1837.4,147.9,0.0766,216.5514,74.2
42,170,1095,790832.4,648675.13,1661.2,79.5,0.0754,217.4681,74.3
42,171,1095,783408.3,641363.49,1837.8,84.6,0.0743,228.2328,72.9
42,172,1095,788586.9,640522.37,1777.8,141.2,0.0732,224.6116,74.3
42,173,1095,790288.56,641959.49,1790.1,177.1,0.0721,219.1971,73.5
42,174,1095,800076.6,650751.63,1680.4,82.2,0.071,219.2971,73.7
42,175,1095,775567.4,636158.03,1858.7,114.2,0.0699,221.6523,74.4
42,176,1095,782150.3,638169.05,1793.1,93.6,0.0689,231.7563,73.7
42,177,1095,792868.3,650306.89,1809.5,122.0,0.0679,224.1449,75.2
42,178,1095,790781.75,645106.14,1721.1,95.0,0.0668,223.2322,73.6
42,179,1095,819987.06,674587.91,1672.1,209.2,0.0658,217.6186,75.1
42,180,1095,769872.4,634735.84,1791.4,156.6,0.0649,222.2181,75.0
42,181,1095,788301.25,644643.51,1787.7,89.0,0.0639,224.7021,73.1
42,182,1095,790296.2,641635.05,1785.4,67.0,0.0629,218.7369,73.1
42,183,1095,780285.2,635395.27,1770.6,164.1,0.062,218.6133,74.9
42,184,1095,782786.3,644127.61,1817.5,115.2,0.0611,225.2953,74.4
42,185,1095,825025.1,672979.85,1631.6,241.5,0.0601,219.4653,73.4
42,186,1095,782509.6,640486.84,1831.2,80.9,0.0592,234.2054,74.3
42,187,1095,779047.44,633328.63,1728.8,229.0,0.0583,223.7886,73.2
42,188,1095,782740.8,635451.71,1774.0,118.2,0.0575,220.3269,75.1
42,189,1095,781598.75,636182.03,1899.8,104.2,0.0566,218.2909,75.5
42,190,1095,788969.6,634114.18,1840.3,100.9,0.0558,217.5284,73.5
42,191,1095,782741.25,630904.99,1785.6,178.3,0.0549,236.0742,74.2
42,192,1095,787784.75,634085.17,1857.6,109.8,0.0541,224.355,72.6
42,193,1095,804261.6,655388.68,1756.5,172.6,0.0533,220.778,73.2
42,194,1095,787768.94,634105.19,1792.8,142.5,0.0525,226.2379,74.3
42,195,1095,802109.75,648281.09,1807.8,131.7,0.0517,219.7489,73.4
42,196,1095,775376.8,632018.18,1910.9,144.9,0.0509,235.1709,74.2
42,197,1095,789501.75,637115.43,1773.2,76.0,0.0502,227.9377,73.3
42,198,1095,786389.8,639931.96,1831.1,77.7,0.05,225.2646,73.1
42,199,1095,786850.25,632025.69,1828.4,167.5,0.05,219.2684,72.7
42,200,1095,835418.2,675630.1,1683.8,249.4,0.05,222.8665,73.0
42,201,1095,786449.25,633286.72,1788.3,126.5,0.05,233.4458,73.5
42,202,1095,779376.6,630481.7,1785.9,160.5,0.05,225.0073,74.4
42,203,1095,823126.9,668252.39,1666.8,165.2,0.05,224.5493,74.2
42,204,1095,778637.8,629481.26,1854.2,170.3,0.05,217.0175,73.2
42,205,1095,802226.75,646665.51,1793.9,99.7,0.05,225.9374,72.7
42,206,1095,803211.75,639903.83,1776.7,109.4,0.05,235.4546,73.8
42,207,1095,798644.6,642637.78,1735.0,81.0,0.05,226.5078,72.5
42,208,1095,789448.5,634743.72,1673.4,133.5,0.05,223.1344,73.0
42,209,1095,807729.2,644559.42,1636.4,142.5,0.05,224.3647,72.4
42,210,1095,798636.4,636908.44,1822.1,135.0,0.05,221.5632,73.5
42,211,1095,797995.75,642997.07,1664.7,101.0,0.05,235.2656,72.8
42,212,1095,793752.4,643247.31,1833.5,103.0,0.05,225.794,72.5
42,213,1095,794646.94,633697.3,1796.8,166.7,0.05,225.9526,73.7
42,214,1095,826741.6,672658.84,1740.9,228.1,0.05,217.991,72.8
42,215,1095,798870.3,641037.97,1706.6,97.6,0.05,223.2711,72.9
42,216,1095,786623.4,635252.74,1851.9,110.9,0.05,227.5162,72.4
42,217,1095,799194.4,649515.88,1775.3,78.6,0.05,227.9618,73.2
42,218,1095,800744.5,643936.53,1857.6,88.0,0.05,224.4665,73.2
42,219,1095,793796.56,641465.21,1763.3,108.5,0.05,227.1596,73.2
42,220,1095,799304.56,637903.67,1778.1,109.1,0.05,227.2969,73.2
42,221,1095,835453.25,672711.63,1627.0,209.3,0.05,230.6662,73.4
42,222,1095,791242.06,639853.52,1861.7,112.5,0.05,234.8393,73.0
42,223,1095,793383.8,640208.97,1759.8,96.3,0.05,222.9168,73.9
42,224,1095,790479.75,647344.48,1866.7,101.7,0.05,224.0275,73.5
42,225,1095,828833.25,671641.95,1724.6,219.4,0.05,225.7231,72.7
42,226,1095,789824.25,633075.19,1825.3,203.9,0.05,236.8953,74.9
42,227,1095,795991.25,642915.29,1731.8,94.7,0.05,230.8698,74.0
42,228,1095,805842.25,645478.53,1831.5,78.4,0.05,227.599,72.9
42,229,1095,806741.25,646672.48,1698.1,185.7,0.05,225.5482,72.1
42,230,1095,788366.6,636436.43,1855.2,90.5,0.05,222.0165,73.2
42,231,1095,837460.75,677664.36,1592.5,231.6,0.05,235.3424,76.4
42,232,1095,811049.25,650540.83,1687.6,164.3,0.05,234.4744,74.6
42,233,1095,814510.0,665682.59,1725.7,162.9,0.05,228.0883,74.1
42,234,1095,793006.4,635842.35,1785.3,125.8,0.05,229.4629,75.0
